gene_short_name	logFC	t	P.Value	adj.P.Val	B
Mrpl52	0.3137460385	1.165136217	0.3196547027	0.3196547027	-7.1152982773
Smad4	0.2659439441	1.1650121087	0.3196986428	0.3196986428	-7.1154316758
Zfp523	0.3242614562	1.1645903227	0.3198480187	0.3198480187	-7.11588499
Skiv2l2	0.1911794766	1.1645184312	0.3198734859	0.3198734859	-7.1159622483
Itgb4	0.6858677025	1.1640168373	0.3200512279	0.3200512279	-7.1165012308
S1pr4	-0.4779285606	-1.1639742184	0.3200663345	0.3200663345	-7.1165470219
Usp8	-0.0673766803	-1.1635939068	0.3202011698	0.3202011698	-7.1169556095
Man2c1	0.1419259234	1.1635573038	0.3202141499	0.3202141499	-7.1169949309
Srek1ip1	0.1427770388	1.1634822815	0.3202407558	0.3202407558	-7.1170755232
Srsf4	0.4919036892	1.1624101799	0.3206212005	0.3206212005	-7.1182269813
Wbscr27	0.4933793421	1.1615849791	0.3209143293	0.3209143293	-7.1191129544
Stk25	0.2035470365	1.1615199152	0.3209374525	0.3209374525	-7.1191827985
Sclt1	-0.1177687047	-1.1615031862	0.3209433981	0.3209433981	-7.1192007562
Taf1	0.1914425403	1.16122133	0.3210435878	0.3210435878	-7.1195032991
Ndufb5	-0.5108568075	-1.1610735122	0.3210961439	0.3210961439	-7.1196619534
Bok	0.446458386	1.1609887784	0.3211262744	0.3211262744	-7.119752895
Mgea5	0.2274070401	1.1609018561	0.3211571861	0.3211571861	-7.1198461826
Naa40	0.2420340671	1.1607582169	0.3212082739	0.3212082739	-7.1200003339
Wfdc2	-0.4471467956	-1.1599047807	0.3215119763	0.3215119763	-7.1209160593
Cir1	0.1221359875	1.159845309	0.3215331502	0.3215331502	-7.1209798609
RGD1304704	0.1052301853	1.1593891352	0.3216956081	0.3216956081	-7.1214691999
Zfp598	-0.1373488342	-1.1593431506	0.3217119891	0.3217119891	-7.1215185232
Rapgef6	0.1962754481	1.1590845432	0.3218041274	0.3218041274	-7.1217958908
Rhpn2	0.1978347018	1.1587145087	0.3219360101	0.3219360101	-7.1221927224
Trmt11	0.2046994552	1.1578292769	0.3222517253	0.3222517253	-7.1231418401
Tmem115	0.1389990341	1.1573976308	0.3224057795	0.3224057795	-7.1236045242
LOC498154	0.451755715	1.1571656692	0.3224885959	0.3224885959	-7.1238531346
Tlr10	-0.7360185339	-1.1567895144	0.3226229371	0.3226229371	-7.124256242
Plekhg1	-0.3475256087	-1.1564805936	0.3227333066	0.3227333066	-7.1245872555
Nes	-0.5326113399	-1.1562902101	0.322801344	0.322801344	-7.1247912354
Dirc2	0.3051479888	1.1558990673	0.3229411705	0.3229411705	-7.1252102667
Mxd3	-0.7983429424	-1.1554510323	0.323101407	0.323101407	-7.1256901713
Cml1	0.5381355503	1.1553628643	0.3231329487	0.3231329487	-7.1257846014
Ptp4a1	0.7199181703	1.1537246224	0.3237195661	0.3237195661	-7.1275386322
Gapt	0.936022352	1.1537104143	0.3237246583	0.3237246583	-7.1275538399
Bsn	-0.9196972595	-1.1536946153	0.3237303206	0.3237303206	-7.1275707502
Socs4	-0.2521754281	-1.1530965916	0.3239447233	0.3239447233	-7.1282107657
Ier5	-0.2660408198	-1.1526448596	0.3241067688	0.3241067688	-7.1286941218
Opcml	0.3983704753	1.1524999327	0.3241587737	0.3241587737	-7.1288491771
Vps33a	0.2328435241	1.1524807377	0.3241656621	0.3241656621	-7.128869713
Fam118b	0.1360722227	1.1516314798	0.3244705745	0.3244705745	-7.1297781456
Utp20	-0.3389072391	-1.151589766	0.3244855583	0.3244855583	-7.1298227585
Eif2s2	0.1346696338	1.1513513017	0.3245712288	0.3245712288	-7.1300777822
RGD1564036	-1.3791459776	-1.1511208764	0.3246540321	0.3246540321	-7.1303241869
Actn2	0.613316993	1.1494110831	0.3252690845	0.3252690845	-7.1321518788
Sumo1	0.1368467018	1.1490379629	0.3254034543	0.3254034543	-7.1325505699
Col18a1	-0.1574935707	-1.1490120506	0.3254127879	0.3254127879	-7.132578256
LOC688335	-0.1287981668	-1.1486847008	0.3255307222	0.3255307222	-7.1329279901
Itga11	1.8993167916	1.1486577627	0.325540429	0.325540429	-7.1329567682
Hace1	0.1885407701	1.1483932911	0.325635743	0.325635743	-7.1332392898
Haus7	-0.3031075718	-1.1481370358	0.3257281217	0.3257281217	-7.1335130072
Prdx2	0.1276284896	1.1478757178	0.3258223516	0.3258223516	-7.1337921048
Mfap4	-0.4726228879	-1.1478623197	0.3258271836	0.3258271836	-7.1338064137
Ccnd1	-0.1741422426	-1.1476376549	0.3259082187	0.3259082187	-7.1340463408
Itfg1	0.1256913285	1.1469021491	0.3261736472	0.3261736472	-7.1348316685
Selo	0.0795837227	1.1468863739	0.3261793424	0.3261793424	-7.1348485099
Hspa4	0.0969480738	1.1454382453	0.3267025611	0.3267025611	-7.136394078
Dntt	-1.9001446495	-1.1450165064	0.3268550905	0.3268550905	-7.136844033
Slc35e4	0.8540787451	1.1450098865	0.3268574853	0.3268574853	-7.1368510953
Ptprz1	0.9689552626	1.1447697766	0.3269443567	0.3269443567	-7.1371072364
RGD1560556	-0.4689161768	-1.1442938287	0.3271166199	0.3271166199	-7.1376148918
RT1-M6-1	-0.2147725206	-1.1442891061	0.3271183297	0.3271183297	-7.1376199286
Tm2d1	0.3615640481	1.1438964262	0.3272605218	0.3272605218	-7.138038698
Tiam1	-0.2259292872	-1.1435323712	0.327392402	0.327392402	-7.1384268842
Vti1a	-0.3304919488	-1.1433177212	0.3274701837	0.3274701837	-7.1386557367
Chst12	-0.2731172546	-1.1432282414	0.3275026133	0.3275026133	-7.1387511313
Atxn1	0.0607844239	1.1431006361	0.327548866	0.327548866	-7.138887166
Ccdc47	0.0984554103	1.1425303958	0.3277556359	0.3277556359	-7.1394949938
Tbc1d10b	-0.2202841847	-1.1424475242	0.3277856958	0.3277856958	-7.1395833169
ERCC-00148	0.6924315357	1.142285709	0.3278443983	0.3278443983	-7.1397557683
Card10	0.52182757	1.1420423364	0.327932707	0.327932707	-7.1400151176
Slc37a4	0.2106397097	1.1418814688	0.327991091	0.327991091	-7.1401865323
Ston1	0.5132404395	1.1418147936	0.3280152925	0.3280152925	-7.1402575758
Rpl36a	0.5440612881	1.1417622639	0.3280343608	0.3280343608	-7.1403135458
Txnl1	0.2085905547	1.1413259389	0.3281927878	0.3281927878	-7.1407784028
Eri1	-0.1709838985	-1.1411385552	0.3282608484	0.3282608484	-7.1409780158
Lmo4	0.2633441295	1.1409202745	0.3283401483	0.3283401483	-7.1412105239
Kcnj13	0.1858652311	1.1407640912	0.3283969001	0.3283969001	-7.1413768751
Orc3	0.1889528033	1.1405963114	0.3284578761	0.3284578761	-7.1415555664
Rspry1	-0.2293524769	-1.1404268275	0.3285194826	0.3285194826	-7.1417360609
Adamts14	-0.9465921894	-1.1403870629	0.3285339384	0.3285339384	-7.1417784072
Tmem208	0.1480153356	1.1403817504	0.3285358697	0.3285358697	-7.1417840645
Itpr1	0.4728639579	1.1403814471	0.32853598	0.32853598	-7.1417843875
Eif2ak4	0.4491982507	1.1394573672	0.3288720902	0.3288720902	-7.1427682745
Ampd3	0.2661884275	1.1391425807	0.3289866614	0.3289866614	-7.1431033535
Apon	-0.3765212502	-1.13890686	0.3290724805	0.3290724805	-7.1433542429
Naa25	0.3817709625	1.1388789181	0.3290826548	0.3290826548	-7.1433839813
Lrrcc1	0.4624124873	1.1388278619	0.3291012463	0.3291012463	-7.1434383194
Rps27l	-0.1554225357	-1.1388216133	0.3291035217	0.3291035217	-7.1434449695
Efhc2	0.9405945286	1.1386104574	0.3291804229	0.3291804229	-7.1436696864
Vcpip1	-0.1518176674	-1.1383615371	0.3292710998	0.3292710998	-7.1439345692
Pbdc1	0.1693966082	1.1369956936	0.3297690787	0.3297690787	-7.1453875419
Gfod2	-0.5102751822	-1.1368775283	0.3298121951	0.3298121951	-7.1455132086
Alkbh5	0.0895514293	1.136862939	0.3298175189	0.3298175189	-7.1455287238
Cln8	0.2539644121	1.13639541	0.3299881681	0.3299881681	-7.146025873
Zbtb12	0.3304757287	1.1363365064	0.3300096741	0.3300096741	-7.146088502
Tmem53	0.0983218495	1.1363108029	0.330019059	0.330019059	-7.1461158306
Hrasls	1.0451082176	1.1362778053	0.3300311075	0.3300311075	-7.1461509142
Yipf2	-0.1011272243	-1.1361565567	0.330075383	0.330075383	-7.1462798237
Taf1a	0.7117677967	1.1361002613	0.3300959419	0.3300959419	-7.1463396739
Il27ra	-0.6544487368	-1.1355013961	0.3303147221	0.3303147221	-7.1469762733
Rnf10	0.0611569141	1.1353188724	0.3303814303	0.3303814303	-7.1471702681
Kat2a	0.1557232793	1.1351520434	0.3304424137	0.3304424137	-7.1473475695
Fndc3b	-0.1904106652	-1.1347577035	0.3305866057	0.3305866057	-7.1477666173
Med23	-0.2229568143	-1.1345906813	0.3306476963	0.3306476963	-7.1479440849
Gtpbp1	0.2475798679	1.1343204801	0.3307465489	0.3307465489	-7.1482311596
Fgfr1op2	0.1066815002	1.1343150348	0.3307485414	0.3307485414	-7.1482369446
Amelx	-0.5196162976	-1.1326588308	0.331355086	0.331355086	-7.1499959023
Fam72a	-0.7579236291	-1.1325584531	0.3313918813	0.3313918813	-7.1501024707
Rps8	-0.0717788614	-1.1317550741	0.3316865161	0.3316865161	-7.1509552441
Pkig	-0.149354093	-1.1317023121	0.3317058751	0.3317058751	-7.1510112406
Enoph1	0.0930943228	1.13150768	0.3317772972	0.3317772972	-7.1512177941
Tomm34	-0.080628848	-1.1313961295	0.3318182384	0.3318182384	-7.1513361701
Erf	-0.2218512387	-1.1308850429	0.3320058792	0.3320058792	-7.1518784614
Prcc	0.099122598	1.1307361061	0.3320605792	0.3320605792	-7.152036471
Plekhm2	0.1614580804	1.1306846709	0.3320794718	0.3320794718	-7.1520910373
Ube2g2	0.3251573425	1.1304128565	0.3321793289	0.3321793289	-7.1523793798
Rps14	0.0791299908	1.1297515604	0.332422391	0.332422391	-7.1530807566
Kdm4a	0.1594415766	1.1297411528	0.3324262178	0.3324262178	-7.1530917935
Rnf38	0.1895567177	1.1297062508	0.332439051	0.332439051	-7.1531288056
Gstt2	-0.183088949	-1.1295110651	0.3325108285	0.3325108285	-7.1533357823
Unc5a	0.4124068396	1.1294693789	0.3325261601	0.3325261601	-7.1533799847
Adam17	-0.2947745531	-1.1294604041	0.332529461	0.332529461	-7.1533895011
Nap1l3	0.3698343371	1.1293957372	0.3325532461	0.3325532461	-7.1534580696
Mon2	-0.0609868076	-1.1291820226	0.3326318641	0.3326318641	-7.1536846657
Slc7a4	0.5564363828	1.1288516078	0.332753447	0.332753447	-7.154034958
Larp7	0.2014293805	1.1286460049	0.3328291243	0.3328291243	-7.1542529064
Fuca1	0.0851669771	1.1283165963	0.332950406	0.332950406	-7.1546020573
Smurf2	0.1226866412	1.1282354579	0.332980286	0.332980286	-7.1546880514
Tacc2	0.2360994807	1.1279665665	0.3330793264	0.3330793264	-7.1549730147
Lpxn	0.2835420127	1.1278448562	0.3331241651	0.3331241651	-7.1551019897
Shkbp1	-0.2985118933	-1.1277621949	0.3331546213	0.3331546213	-7.1551895814
Sirt2	0.1562567826	1.127530166	0.3332401254	0.3332401254	-7.1554354342
Llgl1	-0.514274667	-1.1275184232	0.3332444533	0.3332444533	-7.155447876
Mycbp2	-0.132171514	-1.1273673599	0.3333001332	0.3333001332	-7.1556079264
Glod4	0.2837822562	1.1268354214	0.3334962694	0.3334962694	-7.1561714339
Actn4	-0.0837899044	-1.1263972405	0.3336579186	0.3336579186	-7.1566355291
Slc9a8	0.1068438462	1.1263291647	0.3336830391	0.3336830391	-7.1567076237
Rnf215	-0.0837793362	-1.1260757332	0.3337765735	0.3337765735	-7.1569759987
Polrmt	0.2525848728	1.1251331548	0.3341246734	0.3341246734	-7.1579739161
C1qtnf1	0.3048029637	1.1250696357	0.3341481439	0.3341481439	-7.1580411507
Prkcz	0.2921770601	1.1250191534	0.3341667984	0.3341667984	-7.1580945848
Aasdhppt	0.0907120907	1.1247545282	0.3342646005	0.3342646005	-7.1583746652
Dpy30	0.1384598213	1.1245768147	0.3343302965	0.3343302965	-7.1585627412
Loxl1	-0.6798432548	-1.1245439654	0.3343424414	0.3343424414	-7.1585975044
Pank3	0.4235441273	1.1241514522	0.3344875922	0.3344875922	-7.1590128517
RGD1309534	-0.1270917502	-1.1239490715	0.3345624559	0.3345624559	-7.1592269799
ERCC-00163	0.4713957088	1.1239133776	0.3345756613	0.3345756613	-7.1592647439
Dnaja1	0.2553737188	1.1236382666	0.3346774587	0.3346774587	-7.159555792
Stxbp1	0.4216206445	1.123509502	0.3347251147	0.3347251147	-7.1596920047
Kcnc3	2.7377120891	1.1233766028	0.3347743078	0.3347743078	-7.1598325839
Nkx6-1	2.0291572743	1.1227815104	0.3349946682	0.3349946682	-7.1604619722
Lrrc4	1.8752438318	1.1224503619	0.3351173515	0.3351173515	-7.1608121396
Rac2	-0.1944660208	-1.1223644568	0.3351491845	0.3351491845	-7.1609029707
Rgs9bp	-0.9159763101	-1.1221978684	0.3352109237	0.3352109237	-7.1610791028
Pm20d2	0.4180706051	1.1221206301	0.3352395526	0.3352395526	-7.161160762
Celf4	-2.2563657068	-1.1217702676	0.3353694464	0.3353694464	-7.161531146
Trip4	0.1968966405	1.1207958465	0.3357309581	0.3357309581	-7.1625609734
Ogdhl	-0.7237469418	-1.1204110839	0.3358738083	0.3358738083	-7.1629675014
Ttc39b	0.1927981399	1.1203529777	0.3358953864	0.3358953864	-7.163028889
Vstm4	-0.7242128329	-1.1200926419	0.3359920798	0.3359920798	-7.1633039089
Snx18	0.0840532761	1.1200682714	0.3360011328	0.3360011328	-7.1633296525
Mansc1	-0.5785338033	-1.1198326212	0.3360886828	0.3360886828	-7.1635785667
Pcdhb6	2.2436990394	1.1197532157	0.3361181889	0.3361181889	-7.1636624363
Bbs1	0.2662377372	1.119591566	0.3361782635	0.3361782635	-7.1638331655
Rdh16	0.5769024272	1.1190102856	0.3363943724	0.3363943724	-7.1644470016
Aurkc	-0.3932146773	-1.1188674466	0.3364474975	0.3364474975	-7.1645978182
LOC688452	-0.3011888657	-1.1187705939	0.3364835238	0.3364835238	-7.1647000752
Acvrl1	-0.3276210333	-1.1186078746	0.3365440589	0.3365440589	-7.1648718649
Wdr55	0.2250010733	1.1183477055	0.336640869	0.336640869	-7.1651465128
Tor1a	-0.0693329926	-1.1166443622	0.3372753494	0.3372753494	-7.1669439256
Sema5a	0.3922517432	1.1165473367	0.3373115249	0.3373115249	-7.1670462715
Adat1	-0.3517322759	-1.1163607587	0.3373811002	0.3373811002	-7.1672430693
Thbs4	0.4687486455	1.11597323	0.3375256542	0.3375256542	-7.1676517765
Gja1	-0.2051151914	-1.1158913495	0.3375562044	0.3375562044	-7.1677381234
Lrrc1	0.9350446677	1.1158610892	0.3375674954	0.3375674954	-7.1677700335
Pusl1	-0.428928386	-1.1147384897	0.3379866255	0.3379866255	-7.1689535598
Bche	0.2423271478	1.1142575732	0.3381663311	0.3381663311	-7.1694604091
Ednra	-0.6249532107	-1.1140179747	0.3382558967	0.3382558967	-7.16971289
Gdap2	0.2505603978	1.1131356373	0.3385859233	0.3385859233	-7.1706424519
Msantd1	1.6424530843	1.11245989	0.3388388855	0.3388388855	-7.1713541364
Klhl29	0.2704853467	1.1122984281	0.3388993546	0.3388993546	-7.1715241555
Ric3	0.6832156862	1.1122951239	0.3389005922	0.3389005922	-7.1715276347
Klf13	0.5915336159	1.1122154827	0.3389304224	0.3389304224	-7.1716114924
Ptger4	1.0871909269	1.1119647043	0.3390243701	0.3390243701	-7.1718755299
Fbxl22	-0.1969895655	-1.1115781993	0.3391692128	0.3391692128	-7.1722824162
Exoc6b	0.1428709041	1.111318339	0.3392666287	0.3392666287	-7.1725559427
Slc10a7	-0.3041251363	-1.1111435462	0.3393321697	0.3393321697	-7.1727399113
Nnt	0.1868472928	1.1106880906	0.3395030057	0.3395030057	-7.1732192131
Kcnk1	0.4530940788	1.1105730192	0.3395461806	0.3395461806	-7.1733402949
Pla2g2d	0.5457799563	1.1104608864	0.339588258	0.339588258	-7.173458279
Sh3bp1	-0.3185386345	-1.1099458953	0.3397815703	0.3397815703	-7.1740000723
Irf8	0.1652847469	1.1083136975	0.3403949424	0.3403949424	-7.1757164448
Emc6	0.3632366846	1.1081339468	0.3404625564	0.3404625564	-7.1759053937
Bicd2	0.3557415131	1.1077317874	0.3406138766	0.3406138766	-7.1763280807
Socs6	0.1150951353	1.1075510803	0.340681892	0.340681892	-7.1765179885
Ylpm1	0.1370177498	1.1072249139	0.3408046888	0.3408046888	-7.176860725
Suv420h1	-0.1507715557	-1.1068483471	0.3409465131	0.3409465131	-7.177256364
Cog7	0.162611134	1.1066294352	0.3410289866	0.3410289866	-7.1774863343
Dhx33	0.1541756347	1.106537197	0.3410637423	0.3410637423	-7.1775832256
Cc2d1a	-0.12179307	-1.1044274443	0.3418596279	0.3418596279	-7.1797983784
Shroom4	0.2831705988	1.1043268521	0.3418976195	0.3418976195	-7.1799039466
Pou2f2	1.5374221684	1.1042025897	0.3419445565	0.3419445565	-7.1800343499
Mctp2	0.2357779014	1.1039918674	0.3420241655	0.3420241655	-7.1802554698
Ctnnbl1	0.2395689914	1.1036775302	0.3421429521	0.3421429521	-7.1805852806
Zc3h15	0.2243734188	1.1033416644	0.3422699176	0.3422699176	-7.1809376312
Clec4f	-0.2451918828	-1.1028699091	0.3424483284	0.3424483284	-7.1814324561
Skap1	-0.8760550131	-1.1027238877	0.3425035695	0.3425035695	-7.181585598
Wdr45b	0.1527804312	1.1026576032	0.3425286482	0.3425286482	-7.1816551116
Hirip3	0.2088156363	1.1025809803	0.3425576406	0.3425576406	-7.1817354648
Pex3	0.2095984201	1.1025155849	0.3425823867	0.3425823867	-7.181804042
Ablim2	-0.4181438843	-1.1020609619	0.3427544661	0.3427544661	-7.1822807308
Thsd7a	1.5720056032	1.1015629863	0.3429430492	0.3429430492	-7.1828027705
C1qa	-0.1853730623	-1.1013579609	0.3430207209	0.3430207209	-7.1830176713
Mob1b	0.1880589346	1.1011336766	0.3431057078	0.3431057078	-7.183252737
Scyl2	0.2527935537	1.1010305832	0.3431447791	0.3431447791	-7.1833607787
Abca5	0.3427920068	1.1010122388	0.3431517319	0.3431517319	-7.183380003
Cdk17	0.1283294165	1.100742566	0.3432539571	0.3432539571	-7.1836625946
Lad1	0.5611350119	1.1005025457	0.3433449663	0.3433449663	-7.1839140859
Ly86	-0.2644402821	-1.1003859545	0.3433891828	0.3433891828	-7.1840362398
Lsm8	-0.1619786647	-1.0995408682	0.3437098384	0.3437098384	-7.1849214642
RGD1359508	0.5143166922	1.099098368	0.3438778521	0.3438778521	-7.1853848535
Tnfrsf19	1.6908854487	1.0989019126	0.3439524696	0.3439524696	-7.1855905547
Slco4a1	0.5744332472	1.0984427187	0.3441269401	0.3441269401	-7.186071292
Ift22	0.4425022769	1.0984013801	0.3441426508	0.3441426508	-7.1861145654
Pard3b	0.2513367847	1.0980569323	0.3442735845	0.3442735845	-7.1864751046
RGD1311517	0.3260486137	1.0978265289	0.3443611933	0.3443611933	-7.1867162418
Pcgf2	-0.1939439172	-1.0975232394	0.3444765487	0.3444765487	-7.1870336242
Ivd	-0.1699633512	-1.0970961199	0.3446390647	0.3446390647	-7.1874805202
Rgs16	1.6117701566	1.0970388989	0.3446608424	0.3446608424	-7.1875403844
Dnajc5	0.1027695583	1.0965705871	0.3448391261	0.3448391261	-7.1880302732
Zfp819	0.7142266807	1.0963420207	0.3449261719	0.3449261719	-7.1882693347
Hspa8	0.2769768094	1.0963138354	0.3449369072	0.3449369072	-7.1882988125
Arse	0.1851948808	1.0962424799	0.3449640869	0.3449640869	-7.1883734387
Mpzl1	-0.2424116035	-1.0962118033	0.3449757724	0.3449757724	-7.1884055207
Med16	0.1094176234	1.0960506352	0.3450371715	0.3450371715	-7.1885740654
Procr	0.80827725	1.0956918705	0.3451738849	0.3451738849	-7.1889492086
Dusp3	0.111835307	1.0956680757	0.3451829541	0.3451829541	-7.1889740876
Polr2f	0.1126154316	1.0952889847	0.3453274727	0.3453274727	-7.1893704176
Jmjd6	0.2447588453	1.0946691186	0.3455639041	0.3455639041	-7.1900183317
Syvn1	-0.2609821748	-1.0942889549	0.3457089834	0.3457089834	-7.190415611
Lgr4	0.2045034249	1.0939155553	0.3458515376	0.3458515376	-7.1908057578
Lrrc16b	0.4541951507	1.0936878638	0.3459384916	0.3459384916	-7.1910436303
Fbxo30	0.497834028	1.093642922	0.345955657	0.345955657	-7.1910905789
Ntn3	-1.0693624851	-1.0936378298	0.345957602	0.345957602	-7.1910958984
Cyp46a1	-1.5843326321	-1.0934820514	0.3460171079	0.3460171079	-7.1912586252
Apold1	-0.4921257819	-1.0933386582	0.3460718913	0.3460718913	-7.1914084046
Tmem65	0.4007488439	1.0933055709	0.3460845335	0.3460845335	-7.1914429642
Eef1d	-0.1075334086	-1.0931538083	0.3461425254	0.3461425254	-7.1916014733
Ngp	1.5581355839	1.0930965888	0.3461643927	0.3461643927	-7.1916612338
Tjp2	0.1104435238	1.0930018208	0.3462006125	0.3462006125	-7.1917602068
Acox2	-0.213029768	-1.0929898948	0.3462051708	0.3462051708	-7.1917726617
Zap70	0.9499944934	1.0929754255	0.3462107013	0.3462107013	-7.1917877726
Wdr33	-0.155772752	-1.0928553494	0.3462566002	0.3462566002	-7.1919131694
Topors	-0.7273117556	-1.0928460613	0.3462601508	0.3462601508	-7.1919228688
Frmd8	0.2160619906	1.0924165566	0.3464243771	0.3464243771	-7.1923713499
RGD1307947	0.5204453042	1.0920803047	0.3465529985	0.3465529985	-7.1927223995
Cnot8	0.1561424349	1.0920335157	0.3465708996	0.3465708996	-7.1927712435
Zeb1	0.0971958279	1.0913810014	0.3468206375	0.3468206375	-7.1934523124
Itpr3	-0.3413181542	-1.0912371538	0.3468757155	0.3468757155	-7.1936024288
Lbp	0.1273981795	1.0912246123	0.3468805179	0.3468805179	-7.1936155164
Agps	0.7701507798	1.0908671125	0.3470174391	0.3470174391	-7.1939885529
Tada1	0.2803333199	1.0907511969	0.3470618453	0.3470618453	-7.1941094935
Zfp692	-0.1062724627	-1.0907228109	0.3470727206	0.3470727206	-7.1941391091
Snrpf	-0.2544276989	-1.0902887111	0.3472390732	0.3472390732	-7.1945919674
Wbp4	0.166202169	1.08976479	0.3474399471	0.3474399471	-7.1951384136
Abcc5	-0.3514943737	-1.08976069	0.3474415194	0.3474415194	-7.1951426894
Vcp	0.095736159	1.0895629901	0.3475173475	0.3475173475	-7.1953488561
Epb42	-0.4976800355	-1.089307119	0.3476155103	0.3476155103	-7.1956156586
Cdc34	0.0678434359	1.0892916716	0.3476214374	0.3476214374	-7.195631765
Stxbp4	-0.139399512	-1.0890968298	0.3476962057	0.3476962057	-7.1958349094
Parp9	-0.2029978543	-1.0888808305	0.3477791107	0.3477791107	-7.1960600925
Pdss2	0.0739559679	1.0887793411	0.3478180709	0.3478180709	-7.1961658896
Mlst8	0.1790470033	1.0886198751	0.3478792958	0.3478792958	-7.1963321147
Tas2r108	1.5557742771	1.0883467074	0.3479841986	0.3479841986	-7.1966168336
RGD1564482	0.5008435105	1.0882694122	0.3480138872	0.3480138872	-7.1966973911
Acrbp	0.109082701	1.0872709075	0.3483976221	0.3483976221	-7.1977377914
Dnai1	2.8028581616	1.0870543545	0.3484808983	0.3484808983	-7.1979633701
Ltbp2	-0.5952505756	-1.0868670006	0.3485529611	0.3485529611	-7.1981585154
Slco2a1	0.4465729116	1.0867601421	0.3485940688	0.3485940688	-7.1982698104
Slc1a3	0.5581129104	1.0867286361	0.3486061899	0.3486061899	-7.1983026235
Dact3	-0.7893217461	-1.0865446489	0.3486769816	0.3486769816	-7.1984942346
Tead3	-0.3882324103	-1.0865392304	0.3486790667	0.3486790667	-7.1984998774
Map2k7	-0.0966345916	-1.0861721233	0.3488203578	0.3488203578	-7.1988821487
Elf4	0.3831093155	1.0857849499	0.3489694308	0.3489694308	-7.199285248
Tpcn1	-0.2517116657	-1.0857584009	0.3489796551	0.3489796551	-7.1993128865
Plxna3	0.3888327786	1.0857272224	0.3489916627	0.3489916627	-7.1993453441
Nme4	0.9532354327	1.0848215432	0.3493406315	0.3493406315	-7.2002879828
Ago2	0.3546177688	1.0847792165	0.3493569485	0.3493569485	-7.2003320275
RGD1562161	-0.3824667064	-1.0847180242	0.3493805396	0.3493805396	-7.2003957021
Tspan3	-0.2269834841	-1.0846692338	0.3493993505	0.3493993505	-7.2004464705
Cpn2	-0.1790342758	-1.0845667289	0.3494388738	0.3494388738	-7.2005531274
Serpinb5	-1.7591222444	-1.0844981269	0.3494653275	0.3494653275	-7.2006245055
Nqo1	0.5705875476	1.0842530705	0.3495598391	0.3495598391	-7.2008794604
Pfkl	0.2070071893	1.0836432471	0.3497951363	0.3497951363	-7.2015137958
Arrdc4	-0.4101684064	-1.0836122327	0.3498071071	0.3498071071	-7.2015460523
Grem1	-1.0670417007	-1.0835195393	0.3498428865	0.3498428865	-7.2016424551
Copz2	0.2088379082	1.0835177504	0.3498435771	0.3498435771	-7.2016443155
Cnr2	0.1884633024	1.083376804	0.349897989	0.349897989	-7.2017908947
RGD1309808	-0.5510093033	-1.0832128942	0.3499612758	0.3499612758	-7.2019613433
Ppm1l	-0.267360918	-1.0830702976	0.3500163422	0.3500163422	-7.2021096182
Inpp5k	0.3475161158	1.0827873911	0.3501256162	0.3501256162	-7.2024037626
Tmem71	-0.6982453583	-1.0826489068	0.3501791182	0.3501791182	-7.2025477344
Dyrk1a	-0.118277702	-1.0820420214	0.3504136731	0.3504136731	-7.2031785626
Serpine1	1.1767997161	1.0820257261	0.3504199732	0.3504199732	-7.2031954985
Cthrc1	-1.1023164813	-1.0816263766	0.3505744011	0.3505744011	-7.2036105067
Soat2	-0.0846673958	-1.0814758046	0.3506326438	0.3506326438	-7.2037669635
Bcap31	0.0985687342	1.0813647154	0.35067562	0.35067562	-7.2038823875
March8	0.1183455455	1.0812977588	0.3507015254	0.3507015254	-7.2039519542
Slx1b	0.3006254776	1.081064723	0.3507917006	0.3507917006	-7.2041940576
Trim27	0.1398548552	1.081059457	0.3507937385	0.3507937385	-7.2041995281
Sirpa	-0.2222686371	-1.0805760038	0.3509808857	0.3509808857	-7.204701711
Tsga10	1.1612277246	1.0805441095	0.3509932354	0.3509932354	-7.2047348371
Slc35c1	0.2468010626	1.0799345657	0.3512293349	0.3512293349	-7.2053678311
Fas	-0.3946160956	-1.079385532	0.3514421247	0.3514421247	-7.2059378387
Map2k3	0.2386612595	1.0790979671	0.3515536252	0.3515536252	-7.2062363328
Tsen34	-0.1774696782	-1.0788596201	0.3516460672	0.3516460672	-7.2064837091
Phka1	0.3128742648	1.0787846484	0.3516751494	0.3516751494	-7.2065615155
Smagp	-1.5682092824	-1.0786184136	0.3517396415	0.3517396415	-7.2067340262
Isg20l2	0.1325557987	1.0783855987	0.3518299827	0.3518299827	-7.206975609
Vps13d	0.1312162592	1.0780629636	0.3519552137	0.3519552137	-7.2073103526
Wiz	-0.1465574425	-1.0778868258	0.3520235995	0.3520235995	-7.2074930804
Tesk2	-0.2472497943	-1.0774097218	0.3522088986	0.3522088986	-7.2079879614
Ndufs6	0.1236947144	1.0771967609	0.3522916387	0.3522916387	-7.2082088228
Zfp622	0.1720122227	1.0764367233	0.3525870796	0.3525870796	-7.2089968831
Exosc7	0.2867762007	1.0763314614	0.3526280153	0.3526280153	-7.2091060047
Exoc2	0.1711990021	1.0761730783	0.3526896179	0.3526896179	-7.2092701854
Prpf40b	-0.2649168584	-1.0759830653	0.3527635363	0.3527635363	-7.2094671383
RGD1306215	-0.1565297799	-1.0755730157	0.3529231023	0.3529231023	-7.2098921064
