gene_short_name	logFC	t	P.Value	adj.P.Val	B
Ints10	0.2673541018	1.3037645401	0.274276458	0.274276458	-8.0347065331
Slc12a7	-0.2974207781	-1.3036727546	0.274304344	0.274304344	-8.0348096469
Wdr78	-0.8083491679	-1.303273079	0.2744258055	0.2744258055	-8.035258623
Gcfc2	0.3571583946	1.3030918884	0.2744808874	0.2744808874	-8.0354621487
Pik3ip1	1.2736805583	1.3026228054	0.2746235405	0.2746235405	-8.0359890118
Ddx39b	0.211475904	1.3025342182	0.2746504893	0.2746504893	-8.0360885038
Tmem57	0.1271972044	1.3022722113	0.274730209	0.274730209	-8.03638275
Rapsn	1.9753393444	1.3014419441	0.274982986	0.274982986	-8.0373150504
Lppr1	-1.2435455791	-1.3011091573	0.27508437	0.27508437	-8.0376886788
Rnf128	-0.1599249071	-1.3010237101	0.2751104077	0.2751104077	-8.0377846075
Lilrb3	1.8898603222	1.3009456797	0.2751341875	0.2751341875	-8.0378722078
Lrg1	0.2018918072	1.3008656361	0.275158583	0.275158583	-8.0379620664
Smyd3	0.6161203117	1.3007331123	0.2751989782	0.2751989782	-8.0381108363
Setd6	1.2735770336	1.300603465	0.2752385024	0.2752385024	-8.0382563723
Wbscr27	0.5095919946	1.3005328767	0.2752600243	0.2752600243	-8.0383356093
Sh3bp5	0.5403749318	1.3001377507	0.2753805272	0.2753805272	-8.0387791216
Wdfy3	-0.3291902817	-1.3000573345	0.2754050585	0.2754050585	-8.0388693798
Mfrp	2.7149849252	1.2997140502	0.2755098039	0.2755098039	-8.0392546577
Ppargc1b	1.0079866272	1.2993309218	0.2756267545	0.2756267545	-8.0396846139
Sp140	0.5399521147	1.2990750857	0.2757048769	0.2757048769	-8.0399716962
Sec11c	-0.1768008391	-1.29882578	0.2757810268	0.2757810268	-8.0402514323
Plec	0.4316710735	1.2987227861	0.2758124922	0.2758124922	-8.0403669925
Tmem259	-0.1650921809	-1.2986441134	0.2758365298	0.2758365298	-8.0404552621
Lynx1	0.4545808563	1.2984404538	0.2758987657	0.2758987657	-8.0406837567
Ube2h	-0.220391962	-1.2983446994	0.275928032	0.275928032	-8.0407911836
Mapkbp1	0.7188432085	1.2982618434	0.2759533585	0.2759533585	-8.0408841376
Pop1	0.1426172705	1.2981160725	0.275997922	0.275997922	-8.0410476695
Hagh	-0.3250246643	-1.2980898428	0.2760059414	0.2760059414	-8.0410770945
Slco2a1	0.4393975209	1.297836833	0.2760833084	0.2760833084	-8.0413609151
Camk1	0.0936660183	1.297596268	0.2761568902	0.2761568902	-8.0416307582
Fbxl8	0.8182842662	1.2974783989	0.2761929502	0.2761929502	-8.0417629667
RGD1308430	1.6346962913	1.2971822994	0.2762835577	0.2762835577	-8.0420950703
Akr1cl	-0.1539894836	-1.2970901773	0.2763117535	0.2763117535	-8.0421983889
Wbp1	0.1224798424	1.2967910637	0.2764033233	0.2764033233	-8.0425338395
Ppid	-0.2455656288	-1.2959218449	0.2766695981	0.2766695981	-8.0435085065
Zc3h3	-0.1335787861	-1.2959178962	0.2766708083	0.2766708083	-8.0435129337
Fxyd6	-0.3062592346	-1.2957493753	0.276722463	0.276722463	-8.043701873
Cnnm3	-0.0667038858	-1.295388309	0.276833169	0.276833169	-8.0441066594
Dtx2	0.3028111304	1.2953317405	0.2768505175	0.2768505175	-8.0441700741
Slc38a5	0.6713268942	1.2950112784	0.2769488178	0.2769488178	-8.0445293028
Mapk10	-1.386390776	-1.2950081207	0.2769497866	0.2769497866	-8.0445328424
Abhd11	0.4429724434	1.2937430254	0.2773381951	0.2773381951	-8.0459506851
Slc35g3	0.8364449025	1.2932089852	0.2775023211	0.2775023211	-8.0465490656
Ptk2	-0.1484686395	-1.2932070677	0.2775029106	0.2775029106	-8.046551214
Mrpl12	0.1211265234	1.2930647	0.277546681	0.277546681	-8.0467107197
Rbms1	0.4411819056	1.2925598063	0.2777019649	0.2777019649	-8.0472763447
Igflr1	0.6693033939	1.2918403256	0.2779233985	0.2779233985	-8.0480822395
Klrc1	-0.469039067	-1.2912996876	0.2780899075	0.2780899075	-8.048687712
Gfod2	-0.5963523757	-1.2905870646	0.2783095394	0.2783095394	-8.0494856636
Syvn1	-0.2888626962	-1.290091991	0.2784622255	0.2784622255	-8.0500399291
Twistnb	0.4338957053	1.2897144331	0.2785787253	0.2785787253	-8.05046258
Pprc1	0.6269589274	1.2894148962	0.2786711858	0.2786711858	-8.0507978619
Echdc3	-0.2628155888	-1.2889712152	0.2788081976	0.2788081976	-8.0512944407
Plekhg5	0.0984467388	1.2880991881	0.279077684	0.279077684	-8.0522702661
Cyp46a1	-2.0088873322	-1.2874307668	0.2792844273	0.2792844273	-8.0530180984
Osbpl8	-0.148556551	-1.2867940104	0.2794815205	0.2794815205	-8.053730381
Tm4sf4	-0.2139063771	-1.2864386344	0.2795915799	0.2795915799	-8.0541278562
Cacnb3	-1.0318275321	-1.28607376	0.2797046266	0.2797046266	-8.0545359162
Cps1	0.2752477278	1.2850722515	0.2800151547	0.2800151547	-8.0556557575
Polb	0.2221646571	1.2850297229	0.2800283488	0.2800283488	-8.0557033045
Micb	-1.6590674204	-1.2849552307	0.2800514608	0.2800514608	-8.0557865853
Rab11fip2	0.2358554775	1.2848405198	0.280087055	0.280087055	-8.0559148269
Bcl10	0.2473060481	1.2846197497	0.2801555716	0.2801555716	-8.0561616266
Fadd	0.5561791361	1.2845283165	0.2801839531	0.2801839531	-8.056263836
Arv1	0.1559921853	1.2844962349	0.2801939122	0.2801939122	-8.056299698
Zbtb43	-0.1138830059	-1.2835694599	0.2804817636	0.2804817636	-8.057335551
Tasp1	0.4958973692	1.2835153258	0.2804985866	0.2804985866	-8.0573960485
Trmt11	0.2542636076	1.2832367497	0.2805851745	0.2805851745	-8.0577073574
Myeov2	-0.1762412078	-1.2832137957	0.2805923103	0.2805923103	-8.0577330075
Mecp2	-0.4643111311	-1.2831210133	0.2806211559	0.2806211559	-8.0578366861
Cfap97	0.1219052912	1.2829257318	0.2806818778	0.2806818778	-8.0580548927
Fam117a	0.323391873	1.2824436131	0.2808318472	0.2808318472	-8.0585935608
Lrrc40	0.1825438011	1.2821746377	0.2809155507	0.2809155507	-8.0588940551
Cage1	0.3329017959	1.2818194402	0.2810261245	0.2810261245	-8.0592908418
Ubald1	0.4877149491	1.2817496179	0.2810478655	0.2810478655	-8.059368835
Gltscr1l	-0.2434997088	-1.2817344678	0.2810525831	0.2810525831	-8.0593857579
Rnf34	-0.2781586617	-1.2815990401	0.2810947576	0.2810947576	-8.059537029
Ano1	0.3003648444	1.281364234	0.2811678954	0.2811678954	-8.0597992918
Sos1	0.146433618	1.2812772238	0.2811950023	0.2811950023	-8.0598964721
Gja1	-0.2495947705	-1.2812738574	0.2811960512	0.2811960512	-8.0599002321
Brca1	0.6474293086	1.2809744566	0.2812893462	0.2812893462	-8.0602346105
Fam135a	-0.201243548	-1.2804470056	0.2814537791	0.2814537791	-8.0608236159
Fscn3	0.8302677459	1.2796661699	0.2816973825	0.2816973825	-8.0616954228
Ccl4	1.4573835655	1.279498719	0.2817496511	0.2817496511	-8.0618823586
Hace1	0.2479122802	1.2793101294	0.2818085298	0.2818085298	-8.0620928827
Cys1	0.8491776463	1.2792154385	0.2818380974	0.2818380974	-8.0621985829
Fen1	-0.2443237307	-1.2789708651	0.2819144811	0.2819144811	-8.0624715793
Snx16	0.3744489163	1.2788132554	0.2819637158	0.2819637158	-8.0626474959
Syt12	-2.3357311631	-1.2788127936	0.28196386	0.28196386	-8.0626480113
Ago3	0.183777559	1.2788082416	0.2819652821	0.2819652821	-8.0626530919
Zfp39	0.9072220736	1.2785204815	0.2820551966	0.2820551966	-8.0629742566
Tssk4	2.2049436364	1.277860459	0.2822615384	0.2822615384	-8.0637108031
Aldh3b1	0.9184073397	1.2775668829	0.2823533675	0.2823533675	-8.0640383745
Map3k9	-0.2493072965	-1.2773645263	0.2824166812	0.2824166812	-8.0642641483
Metrnl	0.2849134456	1.2773341306	0.2824261927	0.2824261927	-8.0642980603
Dpysl3	0.0856386838	1.2770371482	0.2825191421	0.2825191421	-8.064629385
Ptp4a1	0.7677154123	1.2770240782	0.2825232334	0.2825232334	-8.0646439657
Cenpu	-1.1457234987	-1.2768168038	0.2825881252	0.2825881252	-8.0648751921
Nfx1	0.1611831014	1.2767788457	0.2826000104	0.2826000104	-8.064917535
Wdr86	-1.7169247704	-1.2764747164	0.282695256	0.282695256	-8.0652567814
LOC498836	-0.7330988399	-1.276415095	0.2827139317	0.2827139317	-8.0653232839
Ier5	-0.2657237004	-1.2763926249	0.2827209705	0.2827209705	-8.065348347
Tctex1d2	0.6874861407	1.2756989705	0.2829383463	0.2829383463	-8.0661219735
E2f7	-0.4313650753	-1.2752753343	0.2830711871	0.2830711871	-8.066594379
Erlec1	0.0533167028	1.2751875633	0.2830987176	0.2830987176	-8.0666922475
ERCC-00148	0.8141490049	1.2751401826	0.2831135802	0.2831135802	-8.0667450779
Mical3	-0.252514738	-1.2749544324	0.2831718551	0.2831718551	-8.066952187
Mvb12a	0.1164657128	1.2748751188	0.2831967416	0.2831967416	-8.0670406174
Hnf1b	-0.3123577533	-1.274812732	0.2832163184	0.2832163184	-8.0671101739
Dolpp1	-0.2620344354	-1.2748029674	0.2832193827	0.2832193827	-8.0671210607
Tmem119	-0.8102217799	-1.2746117567	0.2832793933	0.2832793933	-8.0673342383
Sspn	-1.4239916282	-1.2745442626	0.2833005791	0.2833005791	-8.0674094837
Galk1	0.1285540793	1.2744206869	0.2833393726	0.2833393726	-8.0675472476
Baz2a	-0.0338582519	-1.274402426	0.2833451056	0.2833451056	-8.0675676047
Meis3	-0.4641362557	-1.2742793464	0.2833837493	0.2833837493	-8.0677048103
Ankrd16	0.8599632772	1.274115962	0.283435056	0.283435056	-8.0678869395
Acss3	0.1721827135	1.274054086	0.283454489	0.283454489	-8.0679559122
Sox6	-0.1990432859	-1.2739688473	0.2834812616	0.2834812616	-8.0680509252
Arl4a	0.4952731011	1.2739610813	0.2834837009	0.2834837009	-8.0680595817
Pdlim3	-0.9003299847	-1.2736115979	0.2835934976	0.2835934976	-8.0684491165
Ube2i	0.2848451894	1.2734943837	0.2836303321	0.2836303321	-8.0685797553
Rgs16	1.7728560651	1.2730324502	0.2837755416	0.2837755416	-8.0690945532
Secisbp2	0.5098126451	1.2727582583	0.2838617696	0.2838617696	-8.0694000932
Fgfr2	-0.4929588358	-1.2727449684	0.2838659497	0.2838659497	-8.0694149019
Zfp37	0.6132556488	1.2724538381	0.2839575347	0.2839575347	-8.0697392903
Evc2	1.3646957768	1.2724130155	0.2839703792	0.2839703792	-8.0697847743
Fbxl3-ps1	0.1393013202	1.2722858707	0.2840103881	0.2840103881	-8.0699264342
Ankrd6	2.4120945515	1.2720153058	0.2840955461	0.2840955461	-8.0702278706
Tspan12	0.0637707392	1.2719734856	0.2841087109	0.2841087109	-8.0702744605
Fabp3	-0.5858686732	-1.2716916872	0.2841974361	0.2841974361	-8.0705883847
RT1-CE15	-0.687110839	-1.2714731491	0.2842662627	0.2842662627	-8.0708318199
Mcc	-0.6272550839	-1.2709582707	0.2844284852	0.2844284852	-8.0714052981
Zfp598	-0.1703146328	-1.2704327494	0.284594157	0.284594157	-8.0719905462
Dcaf6	0.133577084	1.2698809373	0.2847682214	0.2847682214	-8.0726049816
Tex30	0.2094987703	1.2695749693	0.2848647825	0.2848647825	-8.0729456323
Wdfy1	0.360855969	1.2695428513	0.2848749206	0.2848749206	-8.0729813893
RGD1309079	-0.6034938123	-1.2694677593	0.2848986249	0.2848986249	-8.0730649881
Limd2	-0.3241382529	-1.2690257146	0.2850382056	0.2850382056	-8.0735570746
Kcne5	-0.3380555588	-1.2689849926	0.2850510675	0.2850510675	-8.0736024036
Yme1l1	0.0809467167	1.2688656141	0.2850887761	0.2850887761	-8.0737352845
Nf1	0.1579752478	1.2686696503	0.2851506869	0.2851506869	-8.0739534034
Trim23	0.1074814738	1.2685793038	0.2851792346	0.2851792346	-8.0740539601
Tkfc	-0.3532403361	-1.2682357492	0.2852878173	0.2852878173	-8.0744363177
Gpm6b	-0.7782949735	-1.2680947994	0.2853323774	0.2853323774	-8.0745931764
Phax	0.1403053457	1.2678288251	0.285416482	0.285416482	-8.0748891546
Bysl	0.3180635884	1.2676280829	0.2854799759	0.2854799759	-8.0751125274
Top3b	0.3061150312	1.2672311986	0.2856055504	0.2856055504	-8.0755541175
Icmt	-0.1268335407	-1.2665306035	0.2858273546	0.2858273546	-8.0763335094
LOC499770	0.4758813146	1.2663741913	0.2858768973	0.2858768973	-8.0765074927
Morf4l1	0.0697541723	1.2663265802	0.2858919796	0.2858919796	-8.0765604508
Wdyhv1	0.158554566	1.2659093655	0.2860241795	0.2860241795	-8.077024491
Mrpl3	0.0801490891	1.2657492052	0.2860749446	0.2860749446	-8.0772026122
Lrp4	0.2622664078	1.2657159739	0.2860854789	0.2860854789	-8.0772395692
Fbn2	0.1828062215	1.2654640191	0.2861653609	0.2861653609	-8.0775197604
Arf6	0.1106618643	1.2650661287	0.2862915573	0.2862915573	-8.0779622016
Cd40lg	1.4285420264	1.2649381253	0.2863321672	0.2863321672	-8.0781045267
Ptpn14	-0.3630139636	-1.2646418705	0.2864261781	0.2864261781	-8.0784339084
C1qtnf3	2.1343099298	1.264102099	0.2865975441	0.2865975441	-8.0790339661
Mtmr4	-0.2000393513	-1.2633051011	0.2868507621	0.2868507621	-8.0799198123
Eva1b	-0.4243707002	-1.2625889988	0.2870784699	0.2870784699	-8.0807155748
Zfp503	-0.4762509072	-1.2622288473	0.2871930601	0.2871930601	-8.0811157291
Sh3bgrl2	0.1897306979	1.2620491242	0.2872502602	0.2872502602	-8.0813153992
Adat1	-0.3893804366	-1.2604795185	0.287750301	0.287750301	-8.0830587783
Ola1	0.2226610332	1.2602964638	0.2878086748	0.2878086748	-8.0832620485
LOC654482	0.7389381181	1.2596632077	0.2880107039	0.2880107039	-8.0839651564
Slc39a6	0.7564743984	1.2593016414	0.2881261189	0.2881261189	-8.0843665487
Nelfcd	0.110861253	1.2589077026	0.2882519203	0.2882519203	-8.084803832
Rpl31	0.1683921235	1.2587593734	0.2882993023	0.2882993023	-8.0849684689
Tpm3	0.1408173927	1.2587133934	0.2883139917	0.2883139917	-8.0850195026
Zfp523	0.3677834851	1.2580410258	0.2885288806	0.2885288806	-8.0857656946
Zc3h18	0.1581192967	1.2579107536	0.2885705342	0.2885705342	-8.0859102537
Kazald1	1.4127615825	1.2568250939	0.2889179004	0.2889179004	-8.0871147678
Nadsyn1	0.3415034442	1.2566360188	0.2889784394	0.2889784394	-8.0873245038
Src	-0.4767054343	-1.2564935781	0.2890240552	0.2890240552	-8.0874825019
Itgb8	-1.6545196712	-1.2553526326	0.2893896962	0.2893896962	-8.0887478282
Lzic	0.1423354109	1.2548918183	0.2895375055	0.2895375055	-8.0892587605
Tnxa-ps1	-0.3330578325	-1.2548613873	0.2895472691	0.2895472691	-8.0892924987
Ctnnal1	0.1507627697	1.2547518627	0.2895824121	0.2895824121	-8.0894139241
Socs2	-1.4890239711	-1.2543375407	0.2897153938	0.2897153938	-8.0898732308
Alg13	0.1570764503	1.2541665188	0.2897703032	0.2897703032	-8.0900628053
Tnk2	0.7146397515	1.2540932747	0.2897938226	0.2897938226	-8.0901439922
Gabrr2	-0.5690535345	-1.2535846641	0.2899571952	0.2899571952	-8.0907077096
Lig4	-0.1363661534	-1.2535787254	0.2899591033	0.2899591033	-8.0907142914
Atg3	-0.1778249626	-1.2528309125	0.2901994798	0.2901994798	-8.0915429757
Slc50a1	0.1758408792	1.2525497846	0.2902898969	0.2902898969	-8.0918544595
Rnf126	0.3892165491	1.2523845077	0.2903430669	0.2903430669	-8.0920375708
Atp10a	0.790856084	1.2517461636	0.2905485151	0.2905485151	-8.0927447137
Tmed10	-0.0824762534	-1.2515479464	0.29061234	0.29061234	-8.0929642674
Tmem161a	0.2035094923	1.2513643096	0.2906714825	0.2906714825	-8.0931676599
Aplnr	-0.323914916	-1.2512117015	0.2907206411	0.2907206411	-8.0933366774
Ano6	0.4009772763	1.2511999503	0.2907244268	0.2907244268	-8.0933496918
Pdcd2l	0.3560198083	1.2508531868	0.2908361596	0.2908361596	-8.0937337122
Alkbh3	-0.0576718116	-1.2488959477	0.2914676188	0.2914676188	-8.0959005097
Fah	0.4211562342	1.2477937531	0.2918238199	0.2918238199	-8.0971201669
Wdr46	0.2529676633	1.2476654268	0.2918653199	0.2918653199	-8.0972621433
Plxna3	0.4657207154	1.2473842374	0.2919562756	0.2919562756	-8.0975732244
Bms1	0.1451709204	1.2466152629	0.2922051586	0.2922051586	-8.0984238125
LOC100362172	0.8047410277	1.2463949528	0.2922765023	0.2922765023	-8.0986674692
Tmem19	-0.1770649792	-1.2463060793	0.2923052874	0.2923052874	-8.0987657563
Plin2	0.2299148317	1.2462764429	0.2923148869	0.2923148869	-8.0987985312
Cspp1	-0.2531327323	-1.2462015064	0.2923391609	0.2923391609	-8.0988814023
Setd7	1.0931139885	1.2460877749	0.2923760056	0.2923760056	-8.0990071728
Adam15	-0.5431920011	-1.2457902399	0.2924724176	0.2924724176	-8.0993361829
Herpud2	0.1769386682	1.2455537111	0.292549084	0.292549084	-8.0995977125
Akirin1	-0.1188212656	-1.2452765318	0.2926389521	0.2926389521	-8.099904166
Mapk1ip1	0.1514263233	1.2445191295	0.2928846603	0.2928846603	-8.1007414326
Cwc15	0.1677392489	1.2444398844	0.29291038	0.29291038	-8.1008290228
Tmem209	0.4269160177	1.2443397696	0.2929428764	0.2929428764	-8.1009396776
Mark1	-0.4909383075	-1.2442069891	0.2929859814	0.2929859814	-8.1010864319
Ddx6	0.1360117202	1.2438921766	0.2930882052	0.2930882052	-8.1014343521
C2cd3	0.4148253447	1.2437923503	0.2931206276	0.2931206276	-8.1015446699
Gcgr	0.1415294573	1.243557802	0.2931968201	0.2931968201	-8.101803856
Rassf9	1.0094930364	1.2433835544	0.2932534369	0.2932534369	-8.1019963953
Tead2	0.2811266823	1.2432096878	0.2933099407	0.2933099407	-8.1021885038
Traf3ip1	0.2480633186	1.243132138	0.2933351466	0.2933351466	-8.1022741867
Fndc5	-0.9911576049	-1.2428725967	0.2934195208	0.2934195208	-8.1025609336
Mical2	0.3028587959	1.2425739445	0.2935166395	0.2935166395	-8.1028908635
Mybph	0.6533701826	1.2425306077	0.2935307348	0.2935307348	-8.1029387365
Clint1	-0.2025811303	-1.2423504292	0.2935893453	0.2935893453	-8.1031377682
ERCC-00134	0.480951152	1.2416957556	0.2938024033	0.2938024033	-8.1038608542
Ncam1	1.6009369028	1.2414655802	0.2938773485	0.2938773485	-8.1041150489
Ddx3x	-0.1476731031	-1.2410412768	0.2940155519	0.2940155519	-8.1045835834
Pih1d2	0.334294648	1.2410172218	0.294023389	0.294023389	-8.1046101441
Lmntd2	0.544324419	1.240057803	0.2943361364	0.2943361364	-8.1056693489
RGD1305178	0.120679769	1.2395803915	0.2944918846	0.2944918846	-8.1061963007
Lmbr1l	0.3476029427	1.2395552073	0.2945001028	0.2945001028	-8.1062240961
Ptgir	-0.9177345933	-1.2390211888	0.2946744203	0.2946744203	-8.1068134345
Tgfbrap1	0.187204274	1.2387729452	0.2947554884	0.2947554884	-8.1070873619
Nemp1	0.5689499421	1.2386347656	0.2948006229	0.2948006229	-8.1072398288
Pou2f2	1.7181857049	1.2383100813	0.2949067037	0.2949067037	-8.1075980596
Ppfibp2	-0.4196890181	-1.2379042392	0.2950393539	0.2950393539	-8.1080457841
Mdh1	0.1491639229	1.2377891222	0.2950769909	0.2950769909	-8.108172771
Slc12a9	0.351543499	1.2377184473	0.2951001001	0.2951001001	-8.1082507311
Sgtb	0.2655093937	1.2371776286	0.2952769962	0.2952769962	-8.1088472426
Glrx5	-0.6511712591	-1.2367832304	0.2954060662	0.2954060662	-8.1092821937
Tdo2	0.4961416272	1.236669445	0.2954433139	0.2954433139	-8.1094076691
Rtcd1	0.2747646841	1.2358155241	0.295722994	0.295722994	-8.1103491813
LOC497940	-1.5219548737	-1.2357837818	0.2957333955	0.2957333955	-8.1103841748
Ptcd3	0.1252515283	1.2356490891	0.2957775363	0.2957775363	-8.1105326599
Ptp4a3	0.4906519984	1.235279151	0.2958988042	0.2958988042	-8.1109404481
RGD1306215	-0.1879777279	-1.233313332	0.2965440415	0.2965440415	-8.1131066269
Tnfaip6	2.1658049082	1.2330237468	0.2966392098	0.2966392098	-8.1134256172
Ddx25	0.7195929616	1.2323687694	0.2968545712	0.2968545712	-8.1141469979
Cldn6	-0.3283454293	-1.2311415982	0.2972584927	0.2972584927	-8.1154981922
Reck	0.6385613987	1.2308126568	0.2973668561	0.2973668561	-8.1158602912
Folr2	0.2454288477	1.2302587789	0.2975494091	0.2975494091	-8.1164699175
Eny2	-0.5807451765	-1.229999653	0.2976348528	0.2976348528	-8.1167550889
Trpm2	-0.6270610233	-1.2297984567	0.2977012117	0.2977012117	-8.1169764922
Tbpl1	-0.1081212525	-1.2296162307	0.2977613265	0.2977613265	-8.1171770082
Cdv3	0.4198215419	1.2294542533	0.2978147716	0.2978147716	-8.1173552337
Cep89	0.241511202	1.2293630773	0.2978448597	0.2978448597	-8.1174555517
Fnta	0.123213706	1.2280491925	0.2982787768	0.2982787768	-8.1189008624
Med29	0.1244775827	1.227986741	0.2982994173	0.2982994173	-8.1189695462
RGD1311745	0.4315238045	1.2278835394	0.2983335291	0.2983335291	-8.1190830437
Mtx1	0.1009047714	1.2278034552	0.2983600025	0.2983600025	-8.1191711151
Ndufa8	0.1142346703	1.2272046924	0.2985580086	0.2985580086	-8.1198295255
Wfs1	0.7266950453	1.2271423348	0.2985786372	0.2985786372	-8.1198980881
Mphosph8	0.0691826137	1.2269784437	0.2986328612	0.2986328612	-8.1200782808
Psmc3	0.1569041766	1.2269614633	0.2986384797	0.2986384797	-8.1200969496
Parm1	1.1281403132	1.2268491692	0.298675639	0.298675639	-8.1202204073
Elf5	2.1517344568	1.2268454697	0.2986768633	0.2986768633	-8.1202244746
Tbx19	1.5019608335	1.2261893927	0.2988940583	0.2988940583	-8.1209456872
Tmem9b	0.163507721	1.2261133671	0.2989192368	0.2989192368	-8.1210292511
Gigyf1	-1.034950362	-1.226007384	0.2989543402	0.2989543402	-8.1211457396
Ltn1	0.074885372	1.2258827509	0.2989956261	0.2989956261	-8.1212827219
Hist3h2bb	2.137526594	1.2258435011	0.2990086292	0.2990086292	-8.1213258596
Fam111a	2.3384277212	1.2257119542	0.2990522133	0.2990522133	-8.1214704332
Rttn	-0.6411883579	-1.2253170204	0.2991831008	0.2991831008	-8.1219044403
Psmd14	0.1813350264	1.2252525568	0.2992044705	0.2992044705	-8.1219752766
Sox17	0.3187363588	1.2247906875	0.2993576245	0.2993576245	-8.1224827634
Rab31	0.203899326	1.2245466021	0.2994385936	0.2994385936	-8.1227509267
Prpf3	0.1379612779	1.2242546432	0.2995354721	0.2995354721	-8.1230716592
Mad2l2	0.3487120062	1.2239024145	0.2996523908	0.2996523908	-8.1234585621
Eif2b5	0.0552688347	1.2227286661	0.3000423312	0.3000423312	-8.1247475482
Naa20	0.2237290381	1.2222825846	0.3001906595	0.3001906595	-8.1252373008
Lrriq3	0.6488026233	1.222100829	0.3002511165	0.3002511165	-8.1254368304
Tmem65	0.4101164404	1.2218909064	0.3003209578	0.3003209578	-8.1256672673
Clcn1	2.7944728453	1.2216320795	0.3004070916	0.3004070916	-8.1259513664
Ctnnd2	-2.2745550867	-1.2213554206	0.3004991867	0.3004991867	-8.1262550131
Rxrg	0.3407294708	1.221308388	0.3005148459	0.3005148459	-8.1263066311
Ndrg3	-2.6260479394	-1.2211997716	0.300551012	0.300551012	-8.1264258338
Slc7a2	0.6261184684	1.2209581905	0.300631467	0.300631467	-8.1266909461
Chp2	1.7503041459	1.2206742578	0.3007260538	0.3007260538	-8.1270025095
Vamp4	0.1806775552	1.2206515086	0.3007336335	0.3007336335	-8.1270274712
Ramp1	-0.4056682301	-1.2201669069	0.3008951415	0.3008951415	-8.1275591629
Adamts14	-0.5071472289	-1.2201648405	0.3008958304	0.3008958304	-8.1275614299
Nvl	0.1678519478	1.2196836458	0.3010562883	0.3010562883	-8.1280893024
Ints12	0.3343519834	1.2196244652	0.3010760283	0.3010760283	-8.1281542182
Synj1	0.3532041663	1.2195403087	0.3011041014	0.3011041014	-8.1282465282
Rpa3	0.1899411608	1.2190407674	0.301270793	0.301270793	-8.1287944167
Abcf2	0.1793370301	1.2190017735	0.3012838087	0.3012838087	-8.1288371809
Ilk	0.0827703235	1.2189245975	0.3013095707	0.3013095707	-8.1289218174
Serping1	-0.2041166279	-1.2184460945	0.3014693481	0.3014693481	-8.1294465306
Dscr3	0.1003292852	1.2183583016	0.3014986721	0.3014986721	-8.1295427931
Nfya	0.2532067007	1.2177957856	0.3016866277	0.3016866277	-8.130159513
Serpinb1a	0.3374093341	1.2176934212	0.3017208435	0.3017208435	-8.1302717293
Asgr1	-0.1041671169	-1.2173009664	0.3018520593	0.3018520593	-8.1307019215
Rplp1	-0.1849723058	-1.2166702341	0.3020630606	0.3020630606	-8.1313931901
Ppp1r1b	0.5454221392	1.2166626495	0.3020655988	0.3020655988	-8.1314015019
Timm10	0.2301962688	1.216385579	0.3021583351	0.3021583351	-8.1317051202
F13b	-0.1937003676	-1.2162073097	0.3022180173	0.3022180173	-8.1319004563
Ndufb5	-0.5191968213	-1.2157841857	0.3023597202	0.3023597202	-8.1323640441
Sypl1	0.0880189174	1.2156825929	0.3023937531	0.3023937531	-8.1324753429
Atg10	0.2871272268	1.215130225	0.3025788589	0.3025788589	-8.1330804199
Lipt2	1.3759754444	1.2150216835	0.3026152458	0.3026152458	-8.1331993062
Tubb5	-0.1338579063	-1.2148195467	0.3026830205	0.3026830205	-8.1334206971
Tmem183a	0.084070951	1.2145835389	0.302762171	0.302762171	-8.1336791671
Aamdc	-0.0948283676	-1.214556639	0.3027711937	0.3027711937	-8.1337086259
Stxbp1	0.4270727651	1.2140915463	0.3029272374	0.3029272374	-8.1342179224
Uri1	-0.1257240684	-1.2139726118	0.302967154	0.302967154	-8.1343481485
Gnl3l	0.245632706	1.2133895781	0.3031629059	0.3031629059	-8.1349864631
Dus2	0.2921309699	1.2128187604	0.3033546775	0.3033546775	-8.1356112872
Bre	0.1573135233	1.2123370948	0.3035165908	0.3035165908	-8.1361384346
Bicd2	0.3475035272	1.2123068185	0.3035267711	0.3035267711	-8.136171567
Zfp263	0.2814653727	1.211837745	0.3036845388	0.3036845388	-8.1366848493
RGD1304704	0.1306710858	1.2117152386	0.3037257558	0.3037257558	-8.1368188887
Hspb7	-1.3026136821	-1.2106910679	0.3040705523	0.3040705523	-8.1379392689
Ergic3	0.1827889187	1.2106772697	0.3040752002	0.3040752002	-8.1379543608
Ndufs7	0.1009151573	1.2104589504	0.3041487505	0.3041487505	-8.1381931395
Gemin5	0.2227263519	1.210291858	0.3042050546	0.3042050546	-8.1383758792
Pias3	0.2662485597	1.2095824419	0.304444217	0.304444217	-8.1391516179
Trmt10a	0.3721734365	1.2094699282	0.3044821654	0.3044821654	-8.139274634
Foxa3	-0.7980918246	-1.2093804117	0.3045123606	0.3045123606	-8.1393725029
Dock11	1.046209543	1.2091334303	0.3045956863	0.3045956863	-8.1396425145
Fcnb	0.6525139459	1.2090070959	0.3046383173	0.3046383173	-8.1397806207
Afp	-0.4637727792	-1.2078464849	0.3050302359	0.3050302359	-8.1410491109
Fam174a	-0.1401588511	-1.2078389073	0.3050327963	0.3050327963	-8.1410573912
Capns2	1.7799944179	1.2074914483	0.305150225	0.305150225	-8.141437052
Spa17	0.4318996553	1.2073120741	0.3052108646	0.3052108646	-8.1416330334
Arel1	0.1013145587	1.2071025115	0.3052817247	0.3052817247	-8.1418619835
