gene_short_name	logFC	t	P.Value	adj.P.Val	B
Cenpw	-0.4943761058	-1.3046290207	0.2741393583	0.2741393583	-8.0509895933
Prep	-0.1809735434	-1.3042354545	0.2742588111	0.2742588111	-8.0514317382
Irf4	-1.3307835433	-1.3040131722	0.2743263003	0.2743263003	-8.0516814379
Bak1	0.303769278	1.3039863589	0.2743344424	0.2743344424	-8.0517115576
Mon1a	0.1324877617	1.3039072229	0.2743584744	0.2743584744	-8.0518004506
Bbs2	0.500649346	1.3036259266	0.2744439157	0.2744439157	-8.052116415
Ccdc102a	-0.7912161992	-1.3035883895	0.2744553193	0.2744553193	-8.0521585766
Rpusd4	-0.2141620954	-1.3034015215	0.2745120961	0.2745120961	-8.0523684606
Mvb12a	0.1213148729	1.3031046659	0.2746023154	0.2746023154	-8.0527018588
Tyk2	-0.3162636527	-1.3029115939	0.2746610092	0.2746610092	-8.0529186842
Ppp3ca	-0.2463489546	-1.3028880321	0.2746681729	0.2746681729	-8.0529451441
Tnrc6b	0.1218311822	1.3025292965	0.2747772652	0.2747772652	-8.0533479842
Aven	0.145180743	1.3024035851	0.2748155047	0.2748155047	-8.0534891424
Helz	-0.0498155569	-1.302212637	0.2748735986	0.2748735986	-8.0537035448
Pa2g4	0.1544698288	1.3021106359	0.2749046364	0.2749046364	-8.0538180706
Celsr2	-1.0334556546	-1.3020096818	0.2749353592	0.2749353592	-8.0539314178
Klrc1	-0.4665171954	-1.3018290483	0.2749903389	0.2749903389	-8.0541342187
Tbc1d10a	0.3744828769	1.3018062241	0.2749972868	0.2749972868	-8.0541598432
Zfp868	-0.3012668012	-1.3017610431	0.2750110407	0.2750110407	-8.0542105672
Slpi	-0.6049277827	-1.3016920237	0.2750320528	0.2750320528	-8.0542880528
Phax	0.1428530304	1.3011595968	0.2751941985	0.2751941985	-8.0548857446
Tdg	-0.0731782556	-1.3011138736	0.2752081276	0.2752081276	-8.0549370687
Wdfy3	-0.3358789748	-1.3009790669	0.2752491992	0.2752491992	-8.0550883855
Tfrc	-0.7701947255	-1.3009159334	0.2752684363	0.2752684363	-8.0551592494
Myrip	-0.9227089354	-1.3007514647	0.275318557	0.275318557	-8.0553438509
Ptprc	-0.1333630881	-1.3007124551	0.2753304463	0.2753304463	-8.0553876346
Slc22a18	-0.091855726	-1.3003922512	0.2754280571	0.2754280571	-8.0557470094
Fgf23	-1.4073859416	-1.3000814542	0.2755228338	0.2755228338	-8.0560957986
Mettl25	-0.2077498277	-1.3000264104	0.2755396228	0.2755396228	-8.0561575681
Lrp4	0.2648939625	1.2999970883	0.2755485667	0.2755485667	-8.0561904727
Pik3ip1	1.2762545493	1.2998306776	0.2755993316	0.2755993316	-8.0563772103
Ccdc50	-0.2780164094	-1.29964654	0.2756555153	0.2756555153	-8.0565838308
Ddx6	0.1363024608	1.2995005626	0.275700064	0.275700064	-8.0567476251
Parp14	-0.450326732	-1.2990983735	0.2758228396	0.2758228396	-8.0571988705
Efr3a	-0.118089884	-1.2988763451	0.2758906416	0.2758906416	-8.0574479606
Ccdc39	-0.4606853915	-1.2987903763	0.2759168989	0.2759168989	-8.0575444038
Slc35g3	0.8389765795	1.2986466445	0.2759608043	0.2759608043	-8.0577056431
Tor1a	-0.1263072034	-1.2986137047	0.2759708674	0.2759708674	-8.0577425944
Mrc2	-0.5811963217	-1.2980662467	0.2761381691	0.2761381691	-8.0583566772
Yipf1	0.2138986596	1.297973839	0.2761664188	0.2761664188	-8.0584603223
Gfi1	2.7169093897	1.2979594505	0.2761708177	0.2761708177	-8.0584764603
Zrsr1	0.2341055734	1.2975452648	0.2762974752	0.2762974752	-8.0589409819
Hagh	-0.3226543951	-1.2972528953	0.2763869169	0.2763869169	-8.0592688534
LOC102554586	-0.1633195439	-1.2970929998	0.2764358446	0.2764358446	-8.0594481543
Psmd5	0.1667584725	1.2968868105	0.276498951	0.276498951	-8.0596793566
Extl3	-0.1828973678	-1.2966821837	0.2765615936	0.2765615936	-8.0599087946
Fam193b	-0.2218667606	-1.2965926713	0.2765890007	0.2765890007	-8.0600091568
Specc1l	-0.2750367916	-1.2964554824	0.2766310107	0.2766310107	-8.0601629698
Ago3	0.1863773797	1.2962739761	0.2766866016	0.2766866016	-8.060366462
Lynx1	0.4571858618	1.2959862556	0.2767747464	0.2767747464	-8.0606890148
Sec11c	-0.1743883601	-1.295947329	0.276786674	0.276786674	-8.0607326521
Ppp1r35	-0.2730215739	-1.2941865369	0.2773267463	0.2773267463	-8.0627060699
Rps10	-0.0892250103	-1.2941860208	0.2773269047	0.2773269047	-8.0627066482
Slc38a5	0.6738941622	1.2934781011	0.2775443395	0.2775443395	-8.0634998001
Rgs11	1.6048231464	1.293469612	0.2775469479	0.2775469479	-8.0635093104
Galk1	0.1301805195	1.2933777473	0.2775751767	0.2775751767	-8.0636122245
Prokr1	-1.5114542144	-1.2933720429	0.2775769297	0.2775769297	-8.0636186149
Jmjd1c	-0.3278778291	-1.2931363063	0.2776493822	0.2776493822	-8.0638826943
Fam98c	0.5296300198	1.2927213956	0.2777769494	0.2777769494	-8.0643474506
Mfrp	2.66768858	1.2926728551	0.2777918774	0.2777918774	-8.0644018192
Mfap3l	-0.4665410989	-1.292295956	0.2779078153	0.2779078153	-8.0648239486
Sp100	-0.3184134184	-1.2921911567	0.2779400614	0.2779400614	-8.0649413172
Abracl	0.4088021853	1.2920569344	0.2779813662	0.2779813662	-8.0650916329
Panx1	-0.5086382967	-1.2919979555	0.277999518	0.277999518	-8.0651576818
LOC100362172	0.7962877942	1.2919540085	0.2780130442	0.2780130442	-8.0652068962
Gtpbp3	0.3841189468	1.2915184152	0.2781471495	0.2781471495	-8.0656946686
Dixdc1	0.4746493225	1.2906401444	0.2784177401	0.2784177401	-8.0666779775
Psip1	0.3562110714	1.2905564748	0.2784435321	0.2784435321	-8.066771642
Eva1b	-0.4544978264	-1.2903877334	0.2784955558	0.2784955558	-8.0669605343
Rin2	0.2326582825	1.2899523635	0.2786298276	0.2786298276	-8.0674478571
Fgfr2	-0.4957777972	-1.2899412238	0.278633264	0.278633264	-8.0674603253
Ddah2	-0.3755960638	-1.2898909812	0.2786487637	0.2786487637	-8.0675165597
Med29	0.2177839113	1.2896692529	0.2787171764	0.2787171764	-8.0677647216
Ano1	0.3029809212	1.2895559854	0.2787521309	0.2787521309	-8.0678914869
Ciapin1	0.4937709632	1.2890646681	0.2789038033	0.2789038033	-8.0684413096
Necab1	0.6710263566	1.2889542246	0.2789379093	0.2789379093	-8.0685648948
Ttc5	0.2788369862	1.2887640126	0.2789966584	0.2789966584	-8.0687777318
Ankrd13a	-0.1781499006	-1.2886807463	0.2790223801	0.2790223801	-8.0688708989
Socs2	-1.5533289629	-1.288373017	0.2791174611	0.2791174611	-8.0692152013
Pecr	0.1414307013	1.2882135825	0.2791667355	0.2791667355	-8.0693935734
Abhd11	0.4454767033	1.2879555068	0.2792465143	0.2792465143	-8.0696822874
Spp1	1.2118214353	1.2873958257	0.2794196072	0.2794196072	-8.0703083455
Zfp710	-0.3895786223	-1.2869272764	0.2795645992	0.2795645992	-8.0708323925
Tm4sf4	-0.2113070671	-1.2865228723	0.2796898026	0.2796898026	-8.0712846447
Sptlc1	0.2139569165	1.2864808984	0.279702801	0.279702801	-8.071331582
Fgfrl1	-0.0596173142	-1.2860603258	0.2798330764	0.2798330764	-8.0718018591
Rnf32	1.3829226702	1.2859963095	0.2798529113	0.2798529113	-8.0718734364
Mapk10	-1.3838001829	-1.2856436136	0.2799622165	0.2799622165	-8.0722677679
Brca1	0.6500492644	1.2855766823	0.2799829642	0.2799829642	-8.0723425963
Sep15	0.2629492979	1.2855426847	0.2799935036	0.2799935036	-8.0723806046
Mpp6	-0.2464551388	-1.2848116128	0.2802202355	0.2802202355	-8.0731978399
Fam89a	0.5152761921	1.2847971802	0.2802247134	0.2802247134	-8.073213972
Tgfbrap1	0.1901606704	1.2847212416	0.2802482757	0.2802482757	-8.0732988512
Ptp4a1	0.7719346441	1.2844127371	0.2803440195	0.2803440195	-8.0736436599
Atp5s	-0.3612659472	-1.2842451233	0.2803960519	0.2803960519	-8.0738309863
Hace1	0.2447395642	1.2838684233	0.2805130266	0.2805130266	-8.0742519584
Pms1	0.3606116756	1.2836854194	0.2805698717	0.2805698717	-8.0744564549
Gan	0.5739056322	1.282966666	0.2807932449	0.2807932449	-8.0752595242
Gja1	-0.2469909931	-1.2824832825	0.2809435711	0.2809435711	-8.0757995263
Selo	0.0470633793	1.282410765	0.2809661302	0.2809661302	-8.0758805316
Ankrd16	0.8515720026	1.2823047128	0.2809991246	0.2809991246	-8.075998994
Cyp46a1	-1.9712094185	-1.2820428365	0.281080615	0.281080615	-8.0762915007
Cacnb3	-1.0292382625	-1.2819267998	0.2811167308	0.2811167308	-8.076421103
Spag1	-0.4532212347	-1.2809327507	0.2814263153	0.2814263153	-8.0775311996
Cse1l	0.1025672251	1.2806806523	0.281504883	0.281504883	-8.0778126815
Chka	-0.5636836647	-1.2806181637	0.2815243612	0.2815243612	-8.0778824505
Ankrd6	2.3923062103	1.2804892299	0.2815645554	0.2815645554	-8.0780264025
Cage1	0.3355015163	1.2802889267	0.28162701	0.28162701	-8.0782500271
Mdp1	-0.3062108408	-1.2802645199	0.2816346209	0.2816346209	-8.0782772747
Cd40lg	1.4085496973	1.2795237051	0.2818657347	0.2818657347	-8.0791042327
Arpc5l	0.0781338127	1.2789044929	0.2820590585	0.2820590585	-8.0797953211
Necab2	0.3533873405	1.2782521984	0.2822628556	0.2822628556	-8.0805232071
Slc12a7	-0.2956113172	-1.2781371357	0.2822988201	0.2822988201	-8.0806515905
Fam117a	0.3259780518	1.2777606169	0.2824165389	0.2824165389	-8.0810716708
Vangl1	0.1244257774	1.2777426429	0.2824221597	0.2824221597	-8.0810917233
Wdr61	0.168398334	1.2774691616	0.2825076965	0.2825076965	-8.0813968168
Fscn3	0.8328240306	1.2773307504	0.2825509974	0.2825509974	-8.0815512185
Fmo5	0.5750225922	1.277026452	0.2826462182	0.2826462182	-8.0818906521
Rab31	0.2065008488	1.277016431	0.2826493546	0.2826493546	-8.0819018296
Enpp3	-0.1097325243	-1.2768003114	0.282717003	0.282717003	-8.0821428853
Stx6	-0.1721111158	-1.2767484866	0.2827332272	0.2827332272	-8.0822006874
ERCC-00148	0.8163902714	1.2764979994	0.2828116581	0.2828116581	-8.0824800545
Ier5	-0.2624086865	-1.2763364691	0.282862247	0.282862247	-8.0826601982
Arel1	0.1075976484	1.2762806829	0.2828797206	0.2828797206	-8.0827224109
Cys1	0.8517737501	1.2759266668	0.282990632	0.282990632	-8.0831171873
Tssk4	2.1621104453	1.275752404	0.2830452437	0.2830452437	-8.0833115002
Tsc22d2	-0.3581051431	-1.2748946194	0.2833142172	0.2833142172	-8.0842678441
Mapk1ip1l	0.2878786629	1.2748254888	0.2833359055	0.2833359055	-8.084344908
Zfp39	0.9098295485	1.2743453315	0.2834865912	0.2834865912	-8.0848801275
Atg3	-0.1795371074	-1.2742689131	0.2835105807	0.2835105807	-8.0849653028
Tppp	0.348240275	1.2740339497	0.283584354	0.283584354	-8.0852271796
Acvr1b	0.3724324852	1.2738512905	0.2836417182	0.2836417182	-8.0854307494
Irf2bp1	-0.1860778184	-1.2734784098	0.2837588579	0.2837588579	-8.0858462856
Tbc1d20	0.1694799352	1.2730905974	0.2838807401	0.2838807401	-8.0862784166
Tspyl2	0.6393497431	1.2730620091	0.2838897269	0.2838897269	-8.0863102701
Mrpl12	0.1236748172	1.2729900341	0.2839123538	0.2839123538	-8.0863904646
Tmem119	-0.8076441561	-1.2724534853	0.2840810868	0.2840810868	-8.086988237
E2f7	-0.4287667364	-1.2723834643	0.2841031143	0.2841031143	-8.0870662413
C1rl	-0.3440971589	-1.271736987	0.2843065674	0.2843065674	-8.0877863547
Gfod2	-0.5934801943	-1.271586121	0.2843540676	0.2843540676	-8.0879543865
Agap1	0.4522248473	1.2705648769	0.2846758163	0.2846758163	-8.0890916454
Wrnip1	0.2520130443	1.2702492375	0.2847753344	0.2847753344	-8.089443077
Rell1	0.8010463759	1.2700553582	0.28483648	0.28483648	-8.0896589262
C1qtnf3	2.1139358955	1.2696820475	0.2849542518	0.2849542518	-8.0900745069
Nudt19	0.2523286415	1.2693346001	0.2850639083	0.2850639083	-8.0904612572
Amelx	-0.38042321	-1.2693158487	0.2850698276	0.2850698276	-8.0904821287
Phyh	0.3867620166	1.2689061346	0.285199193	0.285199193	-8.090938139
Zfp503	-0.4736521092	-1.2679974964	0.2854863022	0.2854863022	-8.0919492648
Sspn	-1.4213773778	-1.2679347994	0.2855061237	0.2855061237	-8.0920190242
Dcbld2	-0.5796890643	-1.2677847067	0.2855535809	0.2855535809	-8.0921860187
Sh3bp5	0.5242934977	1.2676190568	0.2856059662	0.2856059662	-8.0923703143
Gemin5	0.1787615415	1.2671758753	0.285746166	0.285746166	-8.0928633388
Bloc1s1	0.1398968788	1.2670077434	0.2857993724	0.2857993724	-8.0930503639
Plec	0.4258182878	1.2669614849	0.2858140129	0.2858140129	-8.0931018189
Tmem55b	0.5272247167	1.2669405613	0.2858206353	0.2858206353	-8.0931250928
Kazald1	1.3929037516	1.2667969696	0.285866087	0.285866087	-8.0932848102
Arf6	0.0945237485	1.2664417019	0.2859785728	0.2859785728	-8.0936799477
Micb	-1.6091885328	-1.2658637209	0.2861616695	0.2861616695	-8.0943227085
Psmd11	0.1890844796	1.2654371356	0.2862968816	0.2862968816	-8.0947970387
Pdcd2l	0.3585368042	1.2652034312	0.2863709847	0.2863709847	-8.095056876
Rnf10	0.1191166405	1.2649451925	0.2864528895	0.2864528895	-8.0953439713
Ppp1cb	0.0963200993	1.2646983126	0.2865312136	0.2865312136	-8.095618419
Snx18	0.1127433349	1.2641371164	0.2867093365	0.2867093365	-8.0962422104
Rbbp9	0.152858404	1.262601346	0.2871973565	0.2871973565	-8.0979487752
Arid3b	0.352408729	1.2618594471	0.2874334073	0.2874334073	-8.0987729163
Slco2b1	-0.2667989662	-1.2617550089	0.2874666522	0.2874666522	-8.098888918
Pomk	-0.2703057611	-1.2617295867	0.2874747452	0.2874747452	-8.0989171545
Stk25	0.1705648336	1.26162707	0.287507383	0.287507383	-8.0990310177
Wdr46	0.2610335597	1.2612931565	0.2876137157	0.2876137157	-8.099401866
Aplnr	-0.3213129185	-1.2607498397	0.2877868158	0.2877868158	-8.1000052049
Slc39a6	0.7590704294	1.2606225385	0.2878273889	0.2878273889	-8.1001465561
Atm	0.3845504022	1.2603671725	0.2879087958	0.2879087958	-8.1004300909
Vps41	0.1632239571	1.260351667	0.2879137395	0.2879137395	-8.1004473062
Aaas	0.2528944233	1.2600405289	0.2880129586	0.2880129586	-8.1007927358
Dpy19l3	-0.1540020226	-1.2598072404	0.2880873747	0.2880873747	-8.1010517157
Klhl24	0.2307106671	1.259662457	0.2881335685	0.2881335685	-8.1012124352
Tbc1d24	-0.1120832858	-1.2596032749	0.2881524529	0.2881524529	-8.1012781294
Bbs7	0.4464397811	1.2590911691	0.2883159128	0.2883159128	-8.1018465388
Mphosph8	0.0837164369	1.2588716543	0.2883860086	0.2883860086	-8.1020901628
Ppox	-0.3377270626	-1.258629171	0.2884634586	0.2884634586	-8.1023592601
Pprc1	0.6391717671	1.2585752037	0.2884806987	0.2884806987	-8.1024191481
RGD1562310	0.9466991556	1.2585283352	0.288495672	0.288495672	-8.1024711578
Chp2	1.6059974178	1.2584622319	0.2885167916	0.2885167916	-8.102544511
Ap2b1	0.1767575671	1.2580730333	0.2886411695	0.2886411695	-8.102976367
Fen1	-0.2436349989	-1.2575048475	0.2888228436	0.2888228436	-8.1036067416
Armc1	0.2622777742	1.2574416708	0.2888430511	0.2888430511	-8.1036768268
Dhx35	0.467271071	1.2570984058	0.2889528713	0.2889528713	-8.104057606
Apex2	0.4893813553	1.2568886169	0.2890200094	0.2890200094	-8.1042903036
Mboat7	0.1430217998	1.2562623678	0.2892205187	0.2892205187	-8.104984855
Paip1	0.1053726453	1.256115201	0.2892676581	0.2892676581	-8.1051480545
Sox17	0.3213140728	1.255305964	0.2895270043	0.2895270043	-8.1060453284
Gpr137	0.3528472108	1.2551203444	0.2895865249	0.2895865249	-8.106251112
Gpm6b	-0.775720983	-1.2541405056	0.2899009223	0.2899009223	-8.1073372093
Tmem57	0.0941208433	1.2540730429	0.2899225814	0.2899225814	-8.1074119767
Snx17	0.1640813188	1.2540108216	0.2899425592	0.2899425592	-8.1074809339
Zcchc7	0.2744792245	1.2537932465	0.2900124281	0.2900124281	-8.1077220531
RGD1309079	-0.6018968637	-1.2533414638	0.290157561	0.290157561	-8.1082226756
Tpm3	0.1422860852	1.2531100815	0.2902319195	0.2902319195	-8.108479046
Meis3	-0.4615736134	-1.2530693364	0.2902450155	0.2902450155	-8.1085241895
Bre	0.1598572036	1.2527380085	0.2903515312	0.2903515312	-8.1088912649
LOC102549726	-0.2714931298	-1.2526780506	0.2903708108	0.2903708108	-8.1089576879
Wdhd1	-0.7325867393	-1.2520423964	0.2905752847	0.2905752847	-8.1096618126
Afap1	-0.9520487449	-1.2520265031	0.290580399	0.290580399	-8.1096794163
Tdo2	0.4972169365	1.2515078821	0.290747336	0.290747336	-8.1102538024
Ifit2	-0.1179272582	-1.2514197473	0.2907757149	0.2907757149	-8.1103514053
Rabif	0.1887158191	1.2511193769	0.2908724533	0.2908724533	-8.1106840252
Pop1	0.1888609659	1.2508970803	0.2909440677	0.2909440677	-8.11093017
Ncam1	1.5806099941	1.2508443723	0.2909610505	0.2909610505	-8.1109885301
Map3k9	-0.2467049043	-1.2507665937	0.2909861131	0.2909861131	-8.1110746479
Tyw5	0.141889731	1.2505071787	0.2910697198	0.2910697198	-8.1113618622
Cwc15	0.169104097	1.2502763095	0.2911441468	0.2911441468	-8.1116174532
P3h1	0.1521753892	1.2499435449	0.2912514559	0.2912514559	-8.1119858207
Usp34	0.1778890244	1.2493637038	0.2914385361	0.2914385361	-8.1126276138
Itgb8	-1.6173144747	-1.2491574291	0.2915051177	0.2915051177	-8.1128559013
Kdm4a	0.1666440392	1.2488517181	0.2916038234	0.2916038234	-8.1131942112
Spa17	0.4417982323	1.2488300692	0.2916108145	0.2916108145	-8.1132181674
Fas	-0.3830822323	-1.2486582369	0.2916663104	0.2916663104	-8.1134083082
Rpl31	0.1723075338	1.2485012399	0.2917170242	0.2917170242	-8.1135820246
Atg10	0.3086760691	1.2484456806	0.2917349733	0.2917349733	-8.1136434988
Usp18	0.5464037225	1.2482553394	0.2917964738	0.2917964738	-8.1138540962
Dusp3	0.1388017199	1.2475427094	0.2920268441	0.2920268441	-8.1146424602
Adat1	-0.3867855364	-1.2473698742	0.2920827435	0.2920827435	-8.1148336385
Trrap	0.4663497493	1.2473101318	0.2921020682	0.2921020682	-8.114899719
Pou2f2	1.698093437	1.2471130633	0.2921658226	0.2921658226	-8.1151176867
Sumo1	0.1470154676	1.2470543763	0.2921848113	0.2921848113	-8.115182595
Kcne5	-0.335709642	-1.2469727294	0.292211231	0.292211231	-8.1152728954
Gabrr2	-0.5664921044	-1.2465051148	0.2923625899	0.2923625899	-8.1157900285
Ctns	0.3462886863	1.246297827	0.2924297105	0.2924297105	-8.1160192445
Furin	-0.1134191772	-1.2461011761	0.292493401	0.292493401	-8.1162366854
Sppl2b	-0.1717304563	-1.2460629423	0.2925057856	0.2925057856	-8.1162789599
Hid1	-0.4499066301	-1.2459969176	0.2925271735	0.2925271735	-8.1163519611
Zc3h18	0.0999550199	1.2458092927	0.2925879606	0.2925879606	-8.1165594036
Naa30	0.1233653172	1.2445390058	0.2929998429	0.2929998429	-8.1179635597
Myeov2	-0.1779723254	-1.244246744	0.2930946889	0.2930946889	-8.1182865468
C2cd3	0.4174437316	1.2442404476	0.2930967325	0.2930967325	-8.1182935048
RGD1310429	0.4840222876	1.2439902979	0.2931779369	0.2931779369	-8.1185699298
Pbdc1	0.1302159641	1.2427472614	0.2935817886	0.2935817886	-8.1199432278
Tma16	0.5697606747	1.2426090277	0.2936267338	0.2936267338	-8.120095916
Pdss2	0.1882564354	1.2418816904	0.2938633329	0.2938633329	-8.1208992044
Agps	-0.6806654568	-1.2418153061	0.2938849368	0.2938849368	-8.120972512
Rtn1	1.7185817035	1.2417092408	0.2939194577	0.2939194577	-8.1210896361
Ocrl	0.261123348	1.2414177094	0.2940143628	0.2940143628	-8.1214115446
Plxna3	0.4683453727	1.241379549	0.2940267878	0.2940267878	-8.1214536791
Smpd3	-0.3600711866	-1.241327729	0.2940436612	0.2940436612	-8.1215108952
Rassf9	1.0120583897	1.2403299059	0.294368756	0.294368756	-8.1226124476
Cml1	0.5891252184	1.2400603425	0.2944566424	0.2944566424	-8.1229099772
Ola1	0.2252174546	1.2399048932	0.2945073357	0.2945073357	-8.1230815428
Suv420h2	0.3203123452	1.2394290489	0.2946625667	0.2946625667	-8.1236066707
Tbce	0.1548310128	1.2391741781	0.2947457448	0.2947457448	-8.1238879079
Rtcd1	0.2772976836	1.2388616462	0.2948477728	0.2948477728	-8.1242327417
Tor1b	0.1475247337	1.2377362195	0.2952154668	0.2952154668	-8.1254742186
Wfdc2	-0.475490304	-1.2373819038	0.2953313216	0.2953313216	-8.1258649829
Ptcd3	0.1291678478	1.2372729247	0.2953669649	0.2953669649	-8.1259851642
Capn5	0.5577517718	1.2372508462	0.2953741865	0.2953741865	-8.1260095118
Hs6st1	-0.2424980739	-1.2369769384	0.2954637934	0.2954637934	-8.1263115559
Gli4	0.4091916073	1.2366189087	0.295580961	0.295580961	-8.1267063253
Piga	-0.3877599915	-1.2358735509	0.2958250327	0.2958250327	-8.1275280318
Akirin1	-0.116235778	-1.2355572974	0.2959286524	0.2959286524	-8.1278766237
Lmntd2	0.5468974936	1.2352215793	0.2960386891	0.2960386891	-8.1282466338
Slc50a1	0.177396844	1.2350628737	0.2960907215	0.2960907215	-8.1284215373
Ppp2r5b	0.318551478	1.2349203318	0.2961374622	0.2961374622	-8.1285786202
Parm1	1.0723255527	1.2341494135	0.2963903806	0.2963903806	-8.1294280635
Fndc5	-0.9885800732	-1.2336599546	0.296551071	0.296551071	-8.1299672745
Sugp2	0.16960522	1.2327077176	0.2968639407	0.2968639407	-8.1310160729
Cep44	-0.2192300923	-1.2323411075	0.2969844827	0.2969844827	-8.1314197776
Mark1	-0.4884154487	-1.2322989169	0.2969983582	0.2969983582	-8.1314662342
Zdhhc20	0.3268842156	1.232151134	0.2970469655	0.2970469655	-8.1316289552
Elf5	2.1150046261	1.2321353743	0.2970521495	0.2970521495	-8.1316463076
Rttn	-0.6210103567	-1.2318787512	0.2971365757	0.2971365757	-8.1319288516
Tanc1	-0.2691964029	-1.2318197018	0.2971560057	0.2971560057	-8.1319938623
Ddx25	0.7221455636	1.2316266345	0.2972195426	0.2972195426	-8.1322064125
Xpo7	-0.1571243911	-1.2307172021	0.2975190111	0.2975190111	-8.1332074482
Acss3	0.1816103679	1.2306881377	0.2975285868	0.2975285868	-8.1332394355
Mdh1	0.1516804185	1.2305291658	0.2975809674	0.2975809674	-8.1334143896
Smarca5	0.1713511638	1.2297990292	0.2978216622	0.2978216622	-8.1342178206
Abcc5	-0.3800473711	-1.2295283918	0.2979109289	0.2979109289	-8.1345155798
Fam111a	2.2596268119	1.229300236	0.2979862042	0.2979862042	-8.1347665808
Fnta	0.1289622265	1.2282569565	0.2983306537	0.2983306537	-8.1359140984
Ptgir	-0.9152028222	-1.228067786	0.2983931526	0.2983931526	-8.13612213
Wasf2	0.2938291877	1.2278111364	0.2984779664	0.2984779664	-8.1364043491
Slc2a2	0.2175393289	1.2272939151	0.2986489627	0.2986489627	-8.136973032
Lrriq3	0.6513842552	1.2268350377	0.2988007517	0.2988007517	-8.1374774894
Ltc4s	-1.1355905804	-1.2265715236	0.2988879524	0.2988879524	-8.1377671458
Uxt	0.1328226588	1.2260461462	0.2990618829	0.2990618829	-8.138344573
LOC497940	-1.4848020699	-1.2260169647	0.2990715466	0.2990715466	-8.1383766428
Insr	-0.1362782531	-1.2255250929	0.2992344812	0.2992344812	-8.1389171545
Slc25a37	0.1947825408	1.2252579687	0.299323004	0.299323004	-8.139210659
Tbx19	1.504543509	1.2251151629	0.2993703394	0.2993703394	-8.1393675579
Bicd2	0.3501320946	1.2247306011	0.2994978459	0.2994978459	-8.139790036
Map4k3	-0.1489325413	-1.2244771023	0.2995819261	0.2995819261	-8.1400685011
Adamts14	-0.504542169	-1.2244106279	0.2996039782	0.2996039782	-8.1401415188
Bst1	0.8045492656	1.2235982531	0.2998736035	0.2998736035	-8.1410337343
Mtmr4	-0.1987033918	-1.2234490375	0.299923154	0.299923154	-8.1411975902
Sirt7	0.0906446909	1.2230883139	0.3000429741	0.3000429741	-8.1415936746
Dus2	0.2946999806	1.2229844676	0.3000774771	0.3000774771	-8.1417076923
Fv1	0.5052006402	1.2226032401	0.300204174	0.300204174	-8.1421262282
RGD1311745	0.4339510463	1.2223274096	0.3002958763	0.3002958763	-8.1424290212
Plekha7	0.7323985519	1.2221769931	0.3003458954	0.3003458954	-8.1425941299
Ramp1	-0.4032307324	-1.2216271925	0.3005287947	0.3005287947	-8.1431975667
Apon	-0.3690669514	-1.221563943	0.3005498427	0.3005498427	-8.1432669799
Nvl	0.1767266626	1.2205182594	0.3008980338	0.3008980338	-8.1444143644
RGD1309730	0.1506673924	1.2202740804	0.3009793979	0.3009793979	-8.1446822371
Phkb	0.4420083106	1.2200034226	0.3010696106	0.3010696106	-8.1449791338
Ppfibp2	-0.417077135	-1.2196362248	0.3011920439	0.3011920439	-8.1453818889
Glrx5	-0.6481520948	-1.2189651413	0.301415928	0.301415928	-8.1461178353
Cwc25	-0.2963012253	-1.2179000994	0.3017715813	0.3017715813	-8.1472854956
Lipt2	1.3785422426	1.217883583	0.3017771	0.3017771	-8.1473036003
Ano6	0.3783676451	1.2178368405	0.3017927187	0.3017927187	-8.1473548372
Lrrc41	0.1353296726	1.2178132245	0.3018006101	0.3018006101	-8.1473807236
Phf3	0.3130660981	1.2176384114	0.3018590313	0.3018590313	-8.1475723372
Slc2a9	0.159364553	1.2174948306	0.3019070233	0.3019070233	-8.1477297089
Trpm2	-0.6250243805	-1.2173575931	0.3019529021	0.3019529021	-8.1478801212
Ash2l	0.1581361329	1.2171847862	0.3020106817	0.3020106817	-8.1480695083
Phpt1	0.5705128966	1.2169249503	0.3020975808	0.3020975808	-8.1483542549
Hist3h2bb	2.0900594295	1.2162189474	0.3023338203	0.3023338203	-8.1491278236
RGD1562699	0.8536166515	1.2158065515	0.3024718989	0.3024718989	-8.1495796058
RGD1564093	-0.1019364251	-1.2157314816	0.3024970406	0.3024970406	-8.149661839
Ripk2	0.1276649559	1.2152826925	0.3026473877	0.3026473877	-8.1501534105
Casp6	0.1981588661	1.2148704986	0.3027855404	0.3027855404	-8.1506048361
Ctnnd2	-2.2326744626	-1.2143017347	0.3029762721	0.3029762721	-8.1512276357
Os9	-0.088794442	-1.2131360687	0.303367543	0.303367543	-8.1525036904
Peg3	-0.1607448753	-1.212923412	0.3034389778	0.3034389778	-8.1527364341
Ldb2	-1.024265001	-1.2128771254	0.3034545285	0.3034545285	-8.1527870907
Pdlim3	-0.8631410615	-1.2126805118	0.3035205923	0.3035205923	-8.1530022584
Clcn1	2.7006213094	1.2124283317	0.3036053478	0.3036053478	-8.1532782165
Ccl3	1.1000116675	1.2123849394	0.3036199339	0.3036199339	-8.153325698
Plcb4	0.4338490281	1.2117568668	0.3038311353	0.3038311353	-8.1540128838
Map2k3	0.2859662909	1.2111557606	0.3040334047	0.3040334047	-8.1546704346
Tinf2	0.4447413189	1.2111487057	0.3040357794	0.3040357794	-8.1546781512
Rnf215	-0.1206399978	-1.2109518667	0.3041020442	0.3041020442	-8.1548934453
