gene_short_name	logFC	t	P.Value	adj.P.Val	B
Casp6	0.1323225467	0.83282738	0.459747323	0.459747323	-7.5545622091
Imp4	0.1483316695	0.8325525421	0.4598827837	0.4598827837	-7.5548079483
Dnpep	0.1047871484	0.8324862119	0.4599154812	0.4599154812	-7.5548672478
ERCC-00004	1.1373957483	0.8323924577	0.4599617007	0.4599617007	-7.5549510591
Parp2	-0.179328656	-0.832291624	0.4600114146	0.4600114146	-7.5550411922
Ttll9	-1.0415933288	-0.8322870551	0.4600136672	0.4600136672	-7.555045276
RGD1560212	-0.0728336715	-0.8322255423	0.4600439972	0.4600439972	-7.5551002573
Epha7	1.6397932349	0.8314294128	0.4604366925	0.4604366925	-7.5558116102
Cib2	-0.9634722834	-0.8313878506	0.460457201	0.460457201	-7.5558487343
RT1-DMb	0.1863975887	0.8313482698	0.4604767325	0.4604767325	-7.5558840874
St3gal4	-0.1371586893	-0.8311429736	0.4605780487	0.4605780487	-7.5560674379
Igsf1	-0.4365075247	-0.8308843076	0.46070573	0.46070573	-7.5562984103
Efnb2	-0.4581694293	-0.8307785117	0.460757961	0.460757961	-7.5563928657
Tmem230	0.119213838	0.8307537048	0.4607702088	0.4607702088	-7.5564150124
Plrg1	-0.0950326402	-0.8306930597	0.4608001519	0.4608001519	-7.5564691522
Lpcat1	-0.1401493675	-0.8304922237	0.4608993248	0.4608993248	-7.5566484262
Gcnt3	0.2413014116	0.8303102878	0.4609891803	0.4609891803	-7.5568108045
Tti2	0.1912180363	0.8302052168	0.4610410799	0.4610410799	-7.5569045699
Zfp622	0.1665441408	0.8300656558	0.4611100234	0.4611100234	-7.5570291021
Resp18	1.3436107897	0.8300639841	0.4611108493	0.4611108493	-7.5570305937
Ndufs5	0.0991641093	0.8298270948	0.461227893	0.461227893	-7.5572419414
Pag1	-0.262603723	-0.8297370071	0.4612724106	0.4612724106	-7.5573223053
Zfp956	-0.2870645311	-0.8296073306	0.4613364976	0.4613364976	-7.5574379748
Cml5	-0.8039428213	-0.8294323005	0.4614230105	0.4614230105	-7.5575940801
Bdp1	0.1863124298	0.8292429528	0.4615166154	0.4615166154	-7.5577629304
Nfatc3	-0.8376059262	-0.8289387911	0.4616670123	0.4616670123	-7.5580341123
Exoc2	0.1195819501	0.8288917327	0.4616902846	0.4616902846	-7.5580760624
RGD1309808	0.3208811241	0.8288298027	0.4617209131	0.4617209131	-7.5581312673
Wdr78	-0.5232671782	-0.8283274722	0.4619694109	0.4619694109	-7.558578948
Cpg1	1.9916937538	0.8281129312	0.462075576	0.462075576	-7.5587700937
Ebf3	1.9913582507	0.8280713572	0.4620961512	0.4620961512	-7.5588071303
Thbd	0.3784137148	0.8280165044	0.4621232992	0.4621232992	-7.5588559947
Akr1b1	-0.2880956994	-0.8279776105	0.4621425497	0.4621425497	-7.5588906411
Shroom3	-0.1616503539	-0.8277879033	0.4622364541	0.4622364541	-7.5590596155
Lrrn4cl	0.4169679623	0.8272019931	0.4625265783	0.4625265783	-7.5595813308
Hnrnpa3	-0.0682783089	-0.826986035	0.4626335521	0.4626335521	-7.5597735658
Ubl5	-0.105021574	-0.8269182302	0.4626671431	0.4626671431	-7.5598339153
S100a16	0.0769517506	0.8268641161	0.4626939531	0.4626939531	-7.5598820772
Brcc3	0.0867725456	0.8262476905	0.4629994431	0.4629994431	-7.5604305515
Fam96a	-0.0532206664	-0.8259198269	0.4631619951	0.4631619951	-7.5607221628
Lrwd1	0.1166463696	0.8257950232	0.4632238842	0.4632238842	-7.5608331466
Park7	0.0658830342	0.8256097588	0.4633157679	0.4633157679	-7.5609978756
Ttc19	0.1073860318	0.8250525608	0.463592207	0.463592207	-7.5614931637
Rbsn	0.1980164401	0.8247173058	0.463758601	0.463758601	-7.5617910617
Tgif2	-0.0596086427	-0.8244075503	0.4639123832	0.4639123832	-7.5620662302
Tbx21	-0.4833277467	-0.8241270224	0.4640516916	0.4640516916	-7.5623153753
Nts	1.0868781423	0.8239754536	0.4641269742	0.4641269742	-7.5624499646
Mtor	-0.2163590515	-0.8236704256	0.464278509	0.464278509	-7.5627207718
Heatr5b	-0.3308003185	-0.8236273666	0.4642999036	0.4642999036	-7.5627589947
Tomm34	-0.0641716024	-0.8235354546	0.4643455743	0.4643455743	-7.5628405793
Clk4	0.1581241695	0.8234708428	0.4643776819	0.4643776819	-7.5628979276
Aven	0.0680097021	0.8233228393	0.4644512364	0.4644512364	-7.5630292816
MGC105567	-0.994434959	-0.8233000834	0.4644625465	0.4644625465	-7.5630494761
Slc35a4	0.1028953499	0.823253222	0.4644858381	0.4644858381	-7.5630910619
Grik3	1.4685426751	0.8232000064	0.464512289	0.464512289	-7.5631382845
Psmc6	0.1104156597	0.8231183368	0.4645528856	0.4645528856	-7.5632107528
B3galt5	-1.5673422641	-0.823003942	0.4646097543	0.4646097543	-7.5633122514
Eif2d	0.0491234292	0.8229785365	0.4646223848	0.4646223848	-7.5633347915
Srpx2	-0.6886460127	-0.8226529428	0.4647842813	0.4647842813	-7.5636236221
Hmox2-ps1	-0.1855418767	-0.8225995447	0.4648108372	0.4648108372	-7.5636709837
Lcp2	0.2426840568	0.8224031824	0.4649085026	0.4649085026	-7.5638451302
Npw	0.991344094	0.8221414387	0.4650387135	0.4650387135	-7.5640772181
Rev1	-0.7267666354	-0.8220036799	0.4651072572	0.4651072572	-7.5641993489
Esrra	-1.0161985434	-0.821950139	0.4651338994	0.4651338994	-7.5642468121
Sypl2	-2.9080362719	-0.8219153586	0.465151207	0.465151207	-7.5642776434
Lep	-2.8382007306	-0.8219153284	0.465151222	0.465151222	-7.5642776702
Cdh9	-2.8297956808	-0.8219153246	0.4651512239	0.4651512239	-7.5642776735
Lingo2	-2.82360355	-0.8219153218	0.4651512253	0.4651512253	-7.564277676
Ppp1r1c	-2.8179856693	-0.8219153193	0.4651512266	0.4651512266	-7.5642776783
Six6	-2.7433542766	-0.8219152837	0.4651512443	0.4651512443	-7.5642777098
RGD1562084	-2.7309870512	-0.8219152775	0.4651512474	0.4651512474	-7.5642777153
Rorb	-2.7232269342	-0.8219152736	0.4651512493	0.4651512493	-7.5642777188
Cpamd8	2.7211545033	0.8219152725	0.4651512498	0.4651512498	-7.5642777197
Lypd6b	-2.7144547067	-0.8219152691	0.4651512515	0.4651512515	-7.5642777228
Slc9b1	-2.6982509578	-0.8219152607	0.4651512557	0.4651512557	-7.5642777302
Oprl1	-2.660202711	-0.8219152405	0.4651512658	0.4651512658	-7.5642777482
Abca13	-2.6595326841	-0.8219152401	0.465151266	0.465151266	-7.5642777485
Sptssb	-2.6565555823	-0.8219152385	0.4651512668	0.4651512668	-7.5642777499
Magec2	-2.6133589946	-0.8219152143	0.4651512788	0.4651512788	-7.5642777714
Pak7	-2.6101083112	-0.8219152124	0.4651512797	0.4651512797	-7.564277773
Hs6st3	-2.6084180927	-0.8219152114	0.4651512802	0.4651512802	-7.5642777739
Slc35d3	-2.6016084614	-0.8219152075	0.4651512822	0.4651512822	-7.5642777774
Hoxd10	-2.5949893582	-0.8219152036	0.4651512841	0.4651512841	-7.5642777808
Cldn10	-2.5437634589	-0.8219151727	0.4651512995	0.4651512995	-7.5642778082
LOC500567	-2.5105357052	-0.8219151516	0.46515131	0.46515131	-7.5642778269
Padi6	-2.4639524063	-0.8219151205	0.4651513255	0.4651513255	-7.5642778545
Cabs1	-2.4603572909	-0.8219151181	0.4651513267	0.4651513267	-7.5642778566
Igsf21	-2.4295411228	-0.8219150965	0.4651513374	0.4651513374	-7.5642778758
Gdf7	-2.4168506754	-0.8219150873	0.465151342	0.465151342	-7.5642778839
Mep1a	-2.3898485985	-0.8219150674	0.4651513519	0.4651513519	-7.5642779016
Cbln4	-2.3730568746	-0.8219150547	0.4651513582	0.4651513582	-7.5642779129
Psd2	-2.369697779	-0.8219150521	0.4651513595	0.4651513595	-7.5642779151
Trim67	-2.3480905947	-0.8219150352	0.4651513679	0.4651513679	-7.5642779301
RGD1562492	-2.3007086789	-0.8219149965	0.4651513872	0.4651513872	-7.5642779644
Nefm	-2.2740872949	-0.8219149738	0.4651513985	0.4651513985	-7.5642779846
Nalcn	-2.2642509403	-0.8219149651	0.4651514028	0.4651514028	-7.5642779922
Six1	-2.2586969859	-0.8219149602	0.4651514052	0.4651514052	-7.5642779966
Oas1e	-2.2312855603	-0.8219149354	0.4651514176	0.4651514176	-7.5642780186
Olr1514	-2.2290925281	-0.8219149334	0.4651514186	0.4651514186	-7.5642780204
LOC683313	-2.22591589	-0.8219149304	0.4651514201	0.4651514201	-7.564278023
Ecel1	-2.2094338434	-0.8219149149	0.4651514278	0.4651514278	-7.5642780367
Vom2r31	-2.2032604565	-0.821914909	0.4651514307	0.4651514307	-7.5642780419
Akp3	-2.1962294355	-0.8219149023	0.4651514341	0.4651514341	-7.5642780479
Olr866	-2.1802426245	-0.8219148866	0.4651514419	0.4651514419	-7.5642780618
Olr869	-2.1802426245	-0.8219148866	0.4651514419	0.4651514419	-7.5642780618
Unc13c	-2.162521045	-0.8219148689	0.4651514507	0.4651514507	-7.5642780775
Myh2	-2.1549388535	-0.8219148612	0.4651514545	0.4651514545	-7.5642780844
Cacna1e	-2.1435797118	-0.8219148495	0.4651514604	0.4651514604	-7.5642780948
Epha5	-2.1363780531	-0.8219148419	0.4651514641	0.4651514641	-7.5642781014
Grm1	-2.1318061694	-0.8219148371	0.4651514665	0.4651514665	-7.5642781057
Kif19	-2.1302178375	-0.8219148354	0.4651514673	0.4651514673	-7.5642781072
Grm6	-2.1270929032	-0.8219148321	0.465151469	0.465151469	-7.5642781101
Wnk3	-2.1249649602	-0.8219148298	0.4651514701	0.4651514701	-7.5642781121
Pabpc2	-2.1226835052	-0.8219148274	0.4651514713	0.4651514713	-7.5642781143
Olr1488	-2.1181252679	-0.8219148225	0.4651514738	0.4651514738	-7.5642781187
Cacna1i	-2.1161658526	-0.8219148204	0.4651514748	0.4651514748	-7.5642781205
Col6a4	-2.1106371273	-0.8219148144	0.4651514778	0.4651514778	-7.5642781259
Serpini2	-2.0947708434	-0.8219147969	0.4651514865	0.4651514865	-7.5642781414
Fer1l4	-2.0911376283	-0.8219147928	0.4651514885	0.4651514885	-7.564278145
Cacna1s	-2.0904907898	-0.8219147921	0.4651514889	0.4651514889	-7.5642781456
Cacna1f	-2.0808365677	-0.8219147812	0.4651514943	0.4651514943	-7.5642781553
Egr4	-2.0802288835	-0.8219147805	0.4651514947	0.4651514947	-7.5642781559
Ceacam3	-2.0729243052	-0.8219147722	0.4651514988	0.4651514988	-7.5642781633
Myt1l	-2.0567174627	-0.8219147533	0.4651515082	0.4651515082	-7.56427818
Cryba2	-2.0529300272	-0.8219147488	0.4651515104	0.4651515104	-7.564278184
Gap43	-2.0516672947	-0.8219147473	0.4651515112	0.4651515112	-7.5642781853
LOC100125362	-2.0489779079	-0.8219147441	0.4651515128	0.4651515128	-7.5642781881
LOC499584	-2.0475827658	-0.8219147425	0.4651515136	0.4651515136	-7.5642781896
Phex	-2.0331730619	-0.8219147251	0.4651515223	0.4651515223	-7.564278205
Stag3	-2.0262650834	-0.8219147166	0.4651515265	0.4651515265	-7.5642782125
Tshr	-2.0185424269	-0.821914707	0.4651515312	0.4651515312	-7.564278221
Gpr27	-2.0149096211	-0.8219147025	0.4651515335	0.4651515335	-7.564278225
Rnf17	-2.0072157889	-0.8219146928	0.4651515383	0.4651515383	-7.5642782336
Dcc	-1.9855447385	-0.8219146649	0.4651515522	0.4651515522	-7.5642782583
Slc5a7	-1.9823091998	-0.8219146607	0.4651515543	0.4651515543	-7.5642782621
Adgrb2	-1.9791866451	-0.8219146565	0.4651515564	0.4651515564	-7.5642782658
Psg19	-1.9597828895	-0.8219146305	0.4651515693	0.4651515693	-7.5642782888
Cntnap4	-1.9515119721	-0.8219146192	0.465151575	0.465151575	-7.5642782989
Srrm3	-1.9462869908	-0.821914612	0.4651515786	0.4651515786	-7.5642783053
Snap91	-1.9232112209	-0.8219145793	0.4651515948	0.4651515948	-7.5642783342
Gpr61	-1.9199299106	-0.8219145746	0.4651515972	0.4651515972	-7.5642783384
Vom2r75	-1.9161715956	-0.8219145691	0.4651515999	0.4651515999	-7.5642783433
Lgi3	-1.9125373555	-0.8219145638	0.4651516025	0.4651516025	-7.564278348
Enam	-1.9117502561	-0.8219145626	0.4651516031	0.4651516031	-7.564278349
Zmat4	-1.8939220791	-0.8219145361	0.4651516163	0.4651516163	-7.5642783725
Olr1148	-1.8921012995	-0.8219145334	0.4651516177	0.4651516177	-7.5642783749
Myt1	-1.8890077807	-0.8219145287	0.46515162	0.46515162	-7.5642783791
Trpm8	-1.8871616633	-0.8219145259	0.4651516214	0.4651516214	-7.5642783816
Atp12a	-1.8841939919	-0.8219145213	0.4651516236	0.4651516236	-7.5642783856
Ccdc63	-1.8817039603	-0.8219145175	0.4651516255	0.4651516255	-7.564278389
Padi3	-1.8778735322	-0.8219145116	0.4651516285	0.4651516285	-7.5642783942
Myh3	-1.8772603377	-0.8219145107	0.465151629	0.465151629	-7.5642783951
Hoxb9	-1.8759958584	-0.8219145087	0.4651516299	0.4651516299	-7.5642783968
Spata31d1d	-1.8642565076	-0.8219144903	0.4651516391	0.4651516391	-7.5642784131
Slc9a2	-1.8590168556	-0.821914482	0.4651516432	0.4651516432	-7.5642784205
Tnni3k	-1.8583699071	-0.821914481	0.4651516437	0.4651516437	-7.5642784214
Rnf112	-1.8482251543	-0.8219144646	0.4651516519	0.4651516519	-7.5642784359
LRRTM1	-1.8482251543	-0.8219144646	0.4651516519	0.4651516519	-7.5642784359
Tex15	-1.8447939859	-0.821914459	0.4651516546	0.4651516546	-7.5642784408
Ptpn5	-1.8289008342	-0.8219144328	0.4651516677	0.4651516677	-7.5642784641
Dlgap2	-1.8274926578	-0.8219144304	0.4651516689	0.4651516689	-7.5642784662
Slc26a9	-1.8262301017	-0.8219144283	0.46515167	0.46515167	-7.5642784681
Macc1	-1.824722817	-0.8219144257	0.4651516712	0.4651516712	-7.5642784703
Chrm4	-1.8181075236	-0.8219144145	0.4651516768	0.4651516768	-7.5642784803
Clca1	-1.8162073318	-0.8219144113	0.4651516784	0.4651516784	-7.5642784832
Bglap	-1.8139131401	-0.8219144074	0.4651516804	0.4651516804	-7.5642784867
Lnc081	-1.8115591174	-0.8219144033	0.4651516824	0.4651516824	-7.5642784902
Pde6a	-1.80298342	-0.8219143884	0.4651516898	0.4651516898	-7.5642785034
Asb10	-1.800139547	-0.8219143834	0.4651516923	0.4651516923	-7.5642785079
Rph3a	-1.7994352551	-0.8219143822	0.4651516929	0.4651516929	-7.564278509
Klhl38	-1.7967352364	-0.8219143774	0.4651516953	0.4651516953	-7.5642785132
Srd5a2	-1.7941766613	-0.8219143729	0.4651516975	0.4651516975	-7.5642785172
Acsbg2	-1.7910931358	-0.8219143674	0.4651517002	0.4651517002	-7.564278522
Vom2r60	-1.7875580956	-0.8219143611	0.4651517034	0.4651517034	-7.5642785277
Rtdr1	-1.785701709	-0.8219143578	0.465151705	0.465151705	-7.5642785306
Trim71	-1.7822059364	-0.8219143515	0.4651517082	0.4651517082	-7.5642785362
Nat8l	-1.7820200767	-0.8219143511	0.4651517083	0.4651517083	-7.5642785365
Kcnb2	-1.774266582	-0.821914337	0.4651517154	0.4651517154	-7.564278549
Cntn1	-1.7712866876	-0.8219143315	0.4651517181	0.4651517181	-7.5642785539
Grm4	-1.7680552609	-0.8219143255	0.4651517211	0.4651517211	-7.5642785592
Nxph1	-1.7591360244	-0.8219143089	0.4651517294	0.4651517294	-7.5642785739
Capn9	-1.7547247463	-0.8219143005	0.4651517335	0.4651517335	-7.5642785813
Pou6f2	-1.7506979893	-0.8219142929	0.4651517373	0.4651517373	-7.5642785881
Slc4a9	-1.747936724	-0.8219142876	0.46515174	0.46515174	-7.5642785928
Wnt1	-1.7388465526	-0.82191427	0.4651517487	0.4651517487	-7.5642786084
Sds	1.7383032264	0.821914269	0.4651517492	0.4651517492	-7.5642786093
LOC690918	-1.7377374317	-0.8219142679	0.4651517498	0.4651517498	-7.5642786103
Abcc12	-1.7362768001	-0.821914265	0.4651517512	0.4651517512	-7.5642786128
Cnga2	-1.725932723	-0.8219142446	0.4651517614	0.4651517614	-7.564278631
March10	-1.7196740066	-0.821914232	0.4651517676	0.4651517676	-7.5642786421
Stkld1	-1.7188019523	-0.8219142303	0.4651517685	0.4651517685	-7.5642786436
Stpg1	-1.7185738998	-0.8219142298	0.4651517687	0.4651517687	-7.564278644
Stac2	-1.7163539046	-0.8219142253	0.465151771	0.465151771	-7.564278648
Fstl4	-1.7036668861	-0.8219141993	0.4651517839	0.4651517839	-7.5642786711
Kxd1	1.7018898993	0.8219141956	0.4651517857	0.4651517857	-7.5642786743
Cnnm1	-1.6978373434	-0.8219141872	0.4651517899	0.4651517899	-7.5642786818
Accsl	-1.694786494	-0.8219141808	0.4651517931	0.4651517931	-7.5642786875
Impg1	-1.6928976208	-0.8219141768	0.4651517951	0.4651517951	-7.564278691
Saxo1	-1.6921506345	-0.8219141752	0.4651517959	0.4651517959	-7.5642786924
Slc6a7	-1.6874630808	-0.8219141653	0.4651518008	0.4651518008	-7.5642787013
Egfem1	-1.6874630808	-0.8219141653	0.4651518008	0.4651518008	-7.5642787013
Atg9b	-1.6834466236	-0.8219141567	0.4651518051	0.4651518051	-7.5642787089
Igf2bp1	-1.6797305915	-0.8219141487	0.4651518091	0.4651518091	-7.564278716
Kcnf1	-1.6793433407	-0.8219141478	0.4651518095	0.4651518095	-7.5642787167
Trim66	-1.6788048693	-0.8219141466	0.4651518101	0.4651518101	-7.5642787178
Tesl	-1.6756822797	-0.8219141399	0.4651518135	0.4651518135	-7.5642787238
Trim55	-1.6755192356	-0.8219141395	0.4651518137	0.4651518137	-7.5642787241
Sv2c	-1.6685585826	-0.8219141243	0.4651518212	0.4651518212	-7.5642787376
Kcnb1	-1.6613729429	-0.8219141083	0.4651518292	0.4651518292	-7.5642787517
Slc44a5	-1.6567424689	-0.8219140979	0.4651518344	0.4651518344	-7.564278761
Klhl10	-1.656224188	-0.8219140967	0.4651518349	0.4651518349	-7.564278762
Dpysl4	-1.6556793902	-0.8219140955	0.4651518355	0.4651518355	-7.5642787631
Fgf13	-1.6549279207	-0.8219140938	0.4651518364	0.4651518364	-7.5642787646
Rasgrf1	-1.6541296444	-0.821914092	0.4651518373	0.4651518373	-7.5642787662
Mmp13	-1.6505968678	-0.821914084	0.4651518413	0.4651518413	-7.5642787733
Fgfbp1	-1.6483325479	-0.8219140788	0.4651518439	0.4651518439	-7.5642787779
RGD1308775	-1.6478632018	-0.8219140777	0.4651518444	0.4651518444	-7.5642787788
Ccdc116	-1.6436273009	-0.821914068	0.4651518492	0.4651518492	-7.5642787875
Spata18	-1.6406936919	-0.8219140612	0.4651518526	0.4651518526	-7.5642787935
Mcpt1	-1.6394778288	-0.8219140584	0.465151854	0.465151854	-7.564278796
Crtac1	-1.6378517826	-0.8219140546	0.4651518559	0.4651518559	-7.5642787993
Lrrc63	-1.6375866201	-0.821914054	0.4651518562	0.4651518562	-7.5642787999
Slc34a1	-1.6313133714	-0.8219140393	0.4651518635	0.4651518635	-7.5642788129
Car4	-1.6187396513	-0.8219140092	0.4651518785	0.4651518785	-7.5642788396
Acer1	-1.6142780504	-0.8219139984	0.4651518839	0.4651518839	-7.5642788491
Adam2	-1.6136422725	-0.8219139969	0.4651518846	0.4651518846	-7.5642788505
Foxe1	-1.6133763502	-0.8219139962	0.465151885	0.465151885	-7.5642788511
Gpr21	-1.6091332794	-0.8219139858	0.4651518901	0.4651518901	-7.5642788603
Kdm4d	-1.6078093443	-0.8219139826	0.4651518918	0.4651518918	-7.5642788632
Angpt4	-1.6075874546	-0.821913982	0.465151892	0.465151892	-7.5642788637
Gpr156	-1.604644528	-0.8219139747	0.4651518956	0.4651518956	-7.5642788701
RGD1563692	-1.6009094706	-0.8219139655	0.4651519003	0.4651519003	-7.5642788784
Cdh26	-1.5982111711	-0.8219139587	0.4651519036	0.4651519036	-7.5642788844
Foxn1	-1.5974563269	-0.8219139568	0.4651519046	0.4651519046	-7.564278886
Cuzd1	-1.5927698254	-0.821913945	0.4651519105	0.4651519105	-7.5642788965
Mall	-1.5914361629	-0.8219139416	0.4651519121	0.4651519121	-7.5642788995
Clip4	-1.5872654016	-0.8219139309	0.4651519174	0.4651519174	-7.564278909
Lgi2	-1.5860705157	-0.8219139279	0.465151919	0.465151919	-7.5642789117
Tpd52l3	-1.5850045331	-0.8219139251	0.4651519203	0.4651519203	-7.5642789141
Ngb	-1.5845697191	-0.821913924	0.4651519209	0.4651519209	-7.5642789151
Mdga2	-1.5841949266	-0.8219139231	0.4651519214	0.4651519214	-7.564278916
Chrnb2	-1.5763017378	-0.8219139026	0.4651519316	0.4651519316	-7.5642789341
Olr410	-1.5746963293	-0.8219138983	0.4651519337	0.4651519337	-7.5642789379
Oas1h	-1.5680544033	-0.8219138808	0.4651519424	0.4651519424	-7.5642789534
Timp4	-1.5680544033	-0.8219138808	0.4651519424	0.4651519424	-7.5642789534
Psg16	-1.5664962395	-0.8219138767	0.4651519445	0.4651519445	-7.5642789571
Cckbr	-1.5653231305	-0.8219138735	0.465151946	0.465151946	-7.5642789599
Pax3	-1.5635874445	-0.8219138689	0.4651519483	0.4651519483	-7.564278964
Il11	-1.5595789507	-0.8219138581	0.4651519537	0.4651519537	-7.5642789735
Grk1	-1.5585147369	-0.8219138552	0.4651519551	0.4651519551	-7.5642789761
Bpifb4	-1.5543348798	-0.8219138439	0.4651519608	0.4651519608	-7.5642789862
Lpcat2b	-1.5516656757	-0.8219138366	0.4651519644	0.4651519644	-7.5642789926
Sowahd	-1.5454375391	-0.8219138194	0.465151973	0.465151973	-7.5642790079
RGD1560672	-1.5392004828	-0.821913802	0.4651519816	0.4651519816	-7.5642790233
Erbb4	-1.538569295	-0.8219138002	0.4651519825	0.4651519825	-7.5642790249
Chrm2	-1.5309475437	-0.8219137786	0.4651519933	0.4651519933	-7.564279044
Chst5	-1.5266291268	-0.8219137662	0.4651519994	0.4651519994	-7.564279055
Shisa6	-1.5240986687	-0.8219137589	0.4651520031	0.4651520031	-7.5642790615
Kcnq5	-1.5236081142	-0.8219137575	0.4651520038	0.4651520038	-7.5642790627
B4galnt3	-1.5229890606	-0.8219137557	0.4651520047	0.4651520047	-7.5642790643
Nyx	-1.5213675419	-0.821913751	0.465152007	0.465152007	-7.5642790685
Pdcd1	-1.5095854473	-0.8219137163	0.4651520243	0.4651520243	-7.5642790992
Htr6	-1.509044045	-0.8219137147	0.4651520251	0.4651520251	-7.5642791007
Lix1	-1.5088578015	-0.8219137141	0.4651520253	0.4651520253	-7.5642791012
Myh1	-1.5029543904	-0.8219136964	0.4651520342	0.4651520342	-7.5642791169
Ceacam6	-1.5026599647	-0.8219136955	0.4651520346	0.4651520346	-7.5642791177
Diras1	-1.501384744	-0.8219136917	0.4651520365	0.4651520365	-7.5642791211
Dnajc5g	-1.5006944552	-0.8219136896	0.4651520376	0.4651520376	-7.5642791229
Prss38	-1.5003371594	-0.8219136885	0.4651520381	0.4651520381	-7.5642791239
Cct8l1	-1.4976886101	-0.8219136804	0.4651520421	0.4651520421	-7.564279131
Gabra1	-1.4972264207	-0.821913679	0.4651520428	0.4651520428	-7.5642791323
Serpinb2	-1.4948445956	-0.8219136717	0.4651520464	0.4651520464	-7.5642791387
Shisa8	-1.4869000055	-0.8219136472	0.4651520587	0.4651520587	-7.5642791605
Sv2b	-1.4839725849	-0.821913638	0.4651520632	0.4651520632	-7.5642791686
Slc22a22	-1.4828319972	-0.8219136344	0.465152065	0.465152065	-7.5642791718
Slamf1	-1.4803144293	-0.8219136265	0.4651520689	0.4651520689	-7.5642791788
Fam163a	-1.4800815612	-0.8219136258	0.4651520693	0.4651520693	-7.5642791795
Kcns1	-1.4746790503	-0.8219136086	0.4651520779	0.4651520779	-7.5642791947
Olig2	-1.472272512	-0.8219136009	0.4651520817	0.4651520817	-7.5642792015
Oprd1	-1.4704097329	-0.8219135949	0.4651520847	0.4651520847	-7.5642792069
Olr61	-1.4659234755	-0.8219135804	0.4651520919	0.4651520919	-7.5642792197
Neurod2	-1.4651465872	-0.8219135778	0.4651520932	0.4651520932	-7.564279222
Lect1	-1.4646569924	-0.8219135762	0.465152094	0.465152094	-7.5642792234
Trhr	-1.463084359	-0.8219135711	0.4651520965	0.4651520965	-7.5642792279
Syndig1l	-1.4629382584	-0.8219135706	0.4651520967	0.4651520967	-7.5642792284
Ly49s4	-1.4615600456	-0.8219135661	0.465152099	0.465152099	-7.5642792324
Dlx5	-1.4600045	-0.821913561	0.4651521015	0.4651521015	-7.5642792369
Slc47a1	-1.4587385089	-0.8219135568	0.4651521036	0.4651521036	-7.5642792406
LOC499530	-1.4570984835	-0.8219135514	0.4651521063	0.4651521063	-7.5642792454
Epo	-1.4553073374	-0.8219135455	0.4651521093	0.4651521093	-7.5642792507
Olr1352	-1.4546394779	-0.8219135432	0.4651521104	0.4651521104	-7.5642792526
Ccer1	-1.4538934449	-0.8219135408	0.4651521116	0.4651521116	-7.5642792548
Fam46b	-1.4449845543	-0.8219135108	0.4651521265	0.4651521265	-7.5642792814
Gsg1	-1.4445674118	-0.8219135094	0.4651521272	0.4651521272	-7.5642792827
Dnmt3l	-1.4403109929	-0.8219134948	0.4651521345	0.4651521345	-7.5642792956
Map6d1	-1.4364540939	-0.8219134815	0.4651521411	0.4651521411	-7.5642793073
Irgc	-1.4319482605	-0.8219134659	0.4651521489	0.4651521489	-7.5642793212
Mmp10	-1.430397899	-0.8219134605	0.4651521516	0.4651521516	-7.564279326
Gba3	-1.4302783403	-0.8219134601	0.4651521518	0.4651521518	-7.5642793264
Crlf1	-1.4194005059	-0.8219134215	0.4651521709	0.4651521709	-7.5642793605
Pdcd1lg2	-1.4182084373	-0.8219134172	0.4651521731	0.4651521731	-7.5642793643
Bnipl	-1.4146088573	-0.8219134043	0.4651521795	0.4651521795	-7.5642793758
Pcdhb2	-1.4135176714	-0.8219134003	0.4651521815	0.4651521815	-7.5642793793
Nebl	-1.4108967678	-0.8219133908	0.4651521862	0.4651521862	-7.5642793878
Ccdc89	-1.4077984489	-0.8219133794	0.4651521919	0.4651521919	-7.5642793978
Nmbr	-1.403902174	-0.8219133651	0.465152199	0.465152199	-7.5642794106
Npm2	-1.4001901559	-0.8219133513	0.4651522059	0.4651522059	-7.5642794228
Myoz1	-1.3985915279	-0.8219133453	0.4651522089	0.4651522089	-7.5642794281
March11	-1.3971000962	-0.8219133397	0.4651522117	0.4651522117	-7.5642794331
Ak8	-1.3950408266	-0.8219133319	0.4651522155	0.4651522155	-7.5642794399
Sntg1	-1.3940079422	-0.821913328	0.4651522175	0.4651522175	-7.5642794434
Galntl5	-1.3908947801	-0.8219133162	0.4651522233	0.4651522233	-7.5642794539
Vsig1	-1.3902005947	-0.8219133136	0.4651522247	0.4651522247	-7.5642794562
LOC689713	-1.3893353504	-0.8219133103	0.4651522263	0.4651522263	-7.5642794591
Ankrd29	-1.3861499909	-0.8219132981	0.4651522324	0.4651522324	-7.56427947
Ccser1	-1.3854686189	-0.8219132954	0.4651522337	0.4651522337	-7.5642794723
Actl6b	-1.3844714729	-0.8219132916	0.4651522356	0.4651522356	-7.5642794757
Kcng3	-1.3813852318	-0.8219132796	0.4651522416	0.4651522416	-7.5642794863
LOC685391	-1.3804126308	-0.8219132759	0.4651522434	0.4651522434	-7.5642794897
Muc20	-1.3803523858	-0.8219132756	0.4651522436	0.4651522436	-7.5642794899
LOC500702	-1.3759528994	-0.8219132584	0.4651522521	0.4651522521	-7.5642795051
C1qtnf9	-1.3754713956	-0.8219132565	0.4651522531	0.4651522531	-7.5642795068
