gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Sept8	0.5906135661	1.6290672278	0.191562092	0.191562092	-6.6957577702	1.5058870523757
Acta1	-2.892031006	-1.6287919685	0.191619486	0.191619486	-6.6960825375	-7.42314734627119
Gp1ba	-2.4678089992	-1.6286442587	0.1916502926	0.1916502926	-6.6962568116	-5.53203007288251
Ppil3	-0.3101039709	-1.6284907277	0.1916823189	0.1916823189	-6.6964379519	-1.23979704534204
Ntm	1.5678382892	1.6275734573	0.1918737811	0.1918737811	-6.6975201315	2.96460170059966
Trim2	-0.218762841	-1.6274799541	0.1918933098	0.1918933098	-6.6976304409	-1.16373521679295
Vsx2	-3.4723905362	-1.6272822044	0.1919346179	0.1919346179	-6.6978637314	-11.0992519035453
Serpina12	-2.5355523447	-1.6272529926	0.1919407208	0.1919407208	-6.6978981931	-5.79798798882636
Ncapd3	-0.3436367093	-1.6269191572	0.1920104804	0.1920104804	-6.698292019	-1.26895130617585
ERCC-00165	0.7173726036	1.6265180156	0.192094341	0.192094341	-6.6987652332	1.64418496198603
Tmem19	-0.2261195126	-1.626372847	0.192124699	0.192124699	-6.6989364808	-1.16968455649876
Ruvbl1	0.2354117076	1.6261449247	0.1921723731	0.1921723731	-6.6992053445	1.17724264368465
Slc5a8	-1.512955463	-1.6256832075	0.1922689892	0.1922689892	-6.6997499857	-2.85394090693376
Stc2	-1.7398186334	-1.6255455131	0.1922978125	0.1922978125	-6.6999124064	-3.33993177598058
Ggta1	-0.2265573308	-1.6250217146	0.192407501	0.192407501	-6.7005302498	-1.17003957740474
Cox4i1	0.2196814546	1.6249287256	0.1924269809	0.1924269809	-6.7006399319	1.16447644302633
Dnm1l	0.4043452739	1.6248695362	0.1924393813	0.1924393813	-6.7007097464	1.32348814664349
Zbtb20	1.0619766045	1.6241784017	0.1925842416	0.1925842416	-6.701524924	2.08778999787051
RGD1564804	0.5555425426	1.6240571733	0.192609663	0.192609663	-6.7016679059	1.46972123548686
Slc15a5	1.2691232454	1.6235701953	0.1927118183	0.1927118183	-6.702242255	2.41015051360905
Dnaaf1	-2.2711376948	-1.6233100285	0.1927664186	0.1927664186	-6.7025490912	-4.82703636258288
Smarcd3	0.3778498783	1.6230986017	0.1928108024	0.1928108024	-6.7027984397	1.29940384409122
Kdm2b	0.2222794687	1.6230767711	0.1928153858	0.1928153858	-6.7028241857	1.16657532864053
Minpp1	0.3408988729	1.6229697267	0.1928378619	0.1928378619	-6.702950428	1.26654547088556
Usp26	-3.4266079433	-1.6228113752	0.1928711162	0.1928711162	-6.7031371772	-10.7525575164264
Gpcpd1	0.7041814977	1.6227525819	0.1928834645	0.1928834645	-6.7032065136	1.62922007665936
Cdx2	-2.2073217073	-1.6221232551	0.1930156957	0.1930156957	-6.7039486745	-4.61817136363537
Ssrp1	0.0670659727	1.6219888805	0.1930439426	0.1930439426	-6.704107137	1.0475840307557
Ep400	0.830704901	1.6218794075	0.1930669582	0.1930669582	-6.7042362329	1.7785541518794
Chga	-4.785767629	-1.621757852	0.1930925176	0.1930925176	-6.7043795758	-27.5841501780522
Nlrp6	-4.7818434348	-1.6216973762	0.1931052351	0.1931052351	-6.7044508907	-27.5092220219896
Ropn1	1.5864014484	1.6215490763	0.1931364252	0.1931364252	-6.704625769	3.00299370029363
Rep15	-2.1788278364	-1.6214134936	0.1931649454	0.1931649454	-6.7047856493	-4.52785524589082
Agrp	-1.247193582	-1.6205880781	0.1933386726	0.1933386726	-6.7057589505	-2.37379209130796
Ndufs6	0.2275550314	1.6204541007	0.1933668871	0.1933668871	-6.7059169262	1.17084900205131
Atp6ap2	0.2211368049	1.6204409662	0.1933696534	0.1933696534	-6.7059324134	1.16565172690388
Ppp4r4	-1.1055994923	-1.6203356812	0.193391829	0.193391829	-6.706056556	-2.15188278077574
Abcc9	-0.7209802463	-1.6203041953	0.1933984612	0.1933984612	-6.7060936811	-1.64830160084142
Ctcf	-0.1241070253	-1.620251149	0.1934096356	0.1934096356	-6.706156228	-1.08983295769323
Rpl35a	0.0387692813	1.6190853888	0.1936553825	0.1936553825	-6.7075307123	1.02723714840634
Abcf2	0.1904837389	1.6187569254	0.1937246851	0.1937246851	-6.7079179635	1.14114628064822
Cmbl	0.3629412301	1.6185956953	0.1937587129	0.1937587129	-6.7081080467	1.28604509378562
Ddx39a	-0.33316839	-1.6184754305	0.1937840992	0.1937840992	-6.7082498319	-1.25977701134723
Kbtbd3	0.3320920669	1.6184416376	0.193791233	0.193791233	-6.7082896716	1.25883750480525
Robo2	0.6138261499	1.6178687483	0.1939122165	0.1939122165	-6.7089650557	1.53031235040072
Omp	-2.0368349019	-1.6178385233	0.1939186017	0.1939186017	-6.7090006874	-4.10344296761618
Atp6v1c2	0.8841800821	1.6175946616	0.1939701274	0.1939701274	-6.7092881683	1.84571535939564
Slc30a3	-0.8306990811	-1.6174297543	0.1940049792	0.1940049792	-6.7094825693	-1.77854697712234
Plekha7	0.7405084941	1.6172588475	0.1940411061	0.1940411061	-6.7096840402	1.67076461487781
Zfp280d	-0.2986012903	-1.6169551919	0.1941053119	0.1941053119	-6.7100419933	-1.22995138287223
Mis12	-0.4767408249	-1.6168360414	0.1941305117	0.1941305117	-6.7101824471	-1.39159637397051
Nags	-0.370195719	-1.6161923465	0.1942667118	0.1942667118	-6.7109412081	-1.29252816579448
Pan2	-0.4206729147	-1.6161702494	0.1942713892	0.1942713892	-6.7109672546	-1.33855174845965
Cish	1.6797485988	1.6151531049	0.1944868246	0.1944868246	-6.7121661427	3.20372118756146
Slamf6	-0.6582209427	-1.615073581	0.194503679	0.194503679	-6.712259872	-1.57813534801485
Mbip	0.3193415865	1.6148115253	0.1945592307	0.1945592307	-6.7125687345	1.24776096895662
Chmp4bl1	0.1135735944	1.6146575115	0.1945918872	0.1945918872	-6.7127502543	1.0819048274843
Lmbr1	0.2143646	1.6140836873	0.194713611	0.194713611	-6.7134265411	1.16019282308537
Nap1l5	-0.2938760414	-1.6140087435	0.1947295147	0.1947295147	-6.7135148646	-1.22592952175808
ERCC-00077	0.7424677557	1.613714702	0.1947919265	0.1947919265	-6.7138613965	1.67303514928856
Fchsd2	0.3986318129	1.613535727	0.1948299254	0.1948299254	-6.714072317	1.31825714198765
Col2a1	-4.6668430936	-1.6131169016	0.1949188794	0.1949188794	-6.7145658876	-25.4015229895256
B2m	-0.8861142484	-1.6128962877	0.1949657531	0.1949657531	-6.7148258664	-1.84819149915093
Chst11	0.9313765294	1.612711612	0.1950050004	0.1950050004	-6.7150434911	1.9070947588482
Clec4a2	1.4272471002	1.6126208961	0.1950242825	0.1950242825	-6.7151503909	2.6893305688134
Car2	0.6248069662	1.6125833445	0.1950322649	0.1950322649	-6.7151946415	1.54200449011718
Zfp219	0.2566846932	1.612574662	0.1950341106	0.1950341106	-6.7152048729	1.19473006326359
Rbm8a	0.3824141915	1.612227362	0.195107954	0.195107954	-6.7156141234	1.30352133097821
Dyrk3	-2.7670978343	-1.6119689386	0.19516292	0.19516292	-6.7159186363	-6.80737145255533
Cog1	0.3279153802	1.6118470682	0.1951888473	0.1951888473	-6.7160622399	1.25519836674886
Cdadc1	0.3106635626	1.6118277287	0.1951929621	0.1951929621	-6.7160850281	1.24027803036347
Ssfa2	0.260857663	1.6117215407	0.1952155566	0.1952155566	-6.7162101513	1.19819080141583
Drd1	-4.8399636817	-1.6112187551	0.1953225772	0.1953225772	-6.7168025785	-28.6400812772976
Akr1cl	-0.1814377696	-1.6109974618	0.1953697007	0.1953697007	-6.7170633185	-1.13401346422042
Mphosph10	0.6273777533	1.6106657334	0.1954403641	0.1954403641	-6.7174541707	1.54475468969352
Ube3d	-0.9057316246	-1.6104974139	0.1954762294	0.1954762294	-6.7176524857	-1.87349434706675
Clec12a	0.6234853323	1.6104516975	0.1954859718	0.1954859718	-6.7177063485	1.54059252697963
Galnt1	-0.2079088357	-1.6099765834	0.1955872524	0.1955872524	-6.7182661142	-1.15501279666839
Cox6c	-0.0223079435	-1.6094934313	0.1956903048	0.1956903048	-6.7188353279	-1.01558285406723
ERCC-00022	0.7221467412	1.6094476138	0.1957000803	0.1957000803	-6.7188893055	1.64963487841047
Trmt112	2.9234088239	1.6092767929	0.195736531	0.195736531	-6.7190905479	7.58636520371318
Trabd	0.1641661484	1.6089743806	0.1958010795	0.1958010795	-6.71944681	1.12051825157873
Aox4	-4.4758293975	-1.6088004098	0.1958382232	0.1958382232	-6.7196517553	-22.251480095468
Etv4	-2.8681863658	-1.6087990702	0.1958385092	0.1958385092	-6.7196533334	-7.3014670431212
Ambra1	-0.1850753879	-1.6079852279	0.1960123705	0.1960123705	-6.7206120374	-1.13687637905713
Dek	-0.1610904626	-1.6079325193	0.1960236364	0.1960236364	-6.7206741258	-1.11813195999807
Ahcyl1	-0.0981332324	-1.6060218551	0.1964324942	0.1964324942	-6.7229246229	-1.07038754379071
Socs1	-0.9328628455	-1.6056740908	0.1965070105	0.1965070105	-6.723334203	-1.90906052859904
Zfp36	-0.5019294067	-1.6056440077	0.196513458	0.196513458	-6.7233696329	-1.41610614425507
Tmem184c	0.7005183501	1.6056412755	0.1965140435	0.1965140435	-6.7233728507	1.62508857063469
Pars2	0.2729423734	1.6054199427	0.1965614869	0.1965614869	-6.723633519	1.20826957964992
Snx30	0.3572599943	1.6054163574	0.1965622555	0.1965622555	-6.7236377415	1.28099069339115
RGD1305938	-0.1457228771	-1.6048061478	0.1966931204	0.1966931204	-6.7243563733	-1.10628482979514
Msh5	-2.5981046723	-1.60468367	0.1967193983	0.1967193983	-6.7245006087	-6.05490645944536
Pde6c	-1.3331844389	-1.6046333481	0.196730196	0.196730196	-6.7245598695	-2.51958205099866
Cyp2b21	-2.1727925939	-1.6037854915	0.1969122201	0.1969122201	-6.725558299	-4.50895338152933
Rad23b	0.1450492196	1.6037753045	0.1969144083	0.1969144083	-6.7255702946	1.10576837754285
Cdk19	0.177810992	1.6036792405	0.1969350437	0.1969350437	-6.7256834143	1.1311662586366
Aarsd1	-0.7482058371	-1.6034296128	0.1969886771	0.1969886771	-6.725977358	-1.67970262104546
Otx1	-4.1288777293	-1.602781524	0.1971279949	0.1971279949	-6.7267404721	-17.4950845206729
Pcsk1	0.8076252576	1.6026493426	0.1971564226	0.1971564226	-6.7268961084	1.75032794978332
Tmx2	0.5685824783	1.602579945	0.1971713495	0.1971713495	-6.7269778197	1.48306566660816
Gga3	-0.1425425216	-1.6024144531	0.1972069504	0.1972069504	-6.7271726738	-1.1038487613688
Ero1b	-0.5525761258	-1.601938866	0.1973092981	0.1973092981	-6.7277326263	-1.46670235313494
Zfand2b	1.3362255668	1.601938833	0.1973093052	0.1973093052	-6.7277326653	2.52489880379574
Sh3yl1	0.4127898418	1.6010653105	0.1974974395	0.1974974395	-6.7287610855	1.33125767405515
Ankef1	2.6862186501	1.6008922113	0.1975347436	0.1975347436	-6.7289648706	6.43624234927371
Rtn1	2.4915007244	1.6008014265	0.1975543115	0.1975543115	-6.7290717479	5.62362628621482
Fbxo11	-0.1546063842	-1.600746248	0.1975662057	0.1975662057	-6.729136707	-1.11311788074577
Vprbp	0.3954680516	1.6007386254	0.1975678489	0.1975678489	-6.7291456807	1.31536943451445
Kit	0.5286958051	1.6005067459	0.1976178416	0.1976178416	-6.7294186581	1.44262447476991
Lrrc15	-2.5626214096	-1.6002557027	0.1976719814	0.1976719814	-6.7297141896	-5.90780173225102
Sepw1	-0.4563610132	-1.6002179278	0.1976801293	0.1976801293	-6.7297586582	-1.37207658760749
Renbp	0.3613316972	1.5998982702	0.1977490927	0.1977490927	-6.7301349533	1.2846111263793
Itgad	-0.8168518334	-1.5993096669	0.1978761469	0.1978761469	-6.7308278195	-1.76155782475358
Spata24	0.8816053225	1.5992624965	0.1978863328	0.1978863328	-6.7308833439	1.84242427218285
Prkag2	-0.5029846835	-1.5991090206	0.197919478	0.197919478	-6.7310639996	-1.41714235121075
Ssu72	0.2619230487	1.5990430993	0.1979337164	0.1979337164	-6.7311415945	1.19907595508067
Acsm4	-2.0016821144	-1.5986534726	0.1980178951	0.1980178951	-6.7316002086	-4.00466653136408
Ccdc27	-2.3025492492	-1.5984199467	0.1980683668	0.1980683668	-6.7318750752	-4.93328709875175
Mir568	0.2975820331	1.5982951395	0.198095347	0.198095347	-6.7320219747	1.22908273494098
Pcdhb8	-2.8022810103	-1.5980549763	0.1981472753	0.1981472753	-6.732304645	-6.97542446760295
Ccdc65	0.5109167685	1.5975633352	0.1982536245	0.1982536245	-6.7328832846	1.42495540370684
Dpp4	0.2181483743	1.5974791312	0.1982718452	0.1982718452	-6.7329823866	1.16323966904483
Zbtb16	2.2532657783	1.5974655161	0.1982747915	0.1982747915	-6.7329984105	4.76760852282892
Cd163l1	-3.3448267016	-1.5968820294	0.1984011028	0.1984011028	-6.7336851108	-10.1599873561452
Slc39a9	-0.1905061153	-1.5961202097	0.1985661499	0.1985661499	-6.7345816376	-1.14116398012243
Hdac8	-0.2565431928	-1.5960580306	0.1985796274	0.1985796274	-6.7346548088	-1.19461288916454
Tas1r1	0.6494332521	1.5960357735	0.198584452	0.198584452	-6.7346810004	1.56855188527968
Morn1	0.1903016815	1.5960036643	0.1985914123	0.1985914123	-6.7347187857	1.14100228554806
Lilrc2	-1.7242486922	-1.5959820879	0.1985960896	0.1985960896	-6.7347441762	-3.30408016897707
Lctl	0.3236205746	1.5959657592	0.1985996294	0.1985996294	-6.7347633913	1.25146728241998
Hif3a	-2.3365333555	-1.5958386633	0.198627184	0.198627184	-6.7349129529	-5.05087506083345
Stambp	0.243973637	1.5954460486	0.1987123296	0.1987123296	-6.7353749565	1.18424997133615
Pptc7	0.5397593178	1.5949660686	0.1988164754	0.1988164754	-6.7359397444	1.45372997395145
Akap10	0.2498490131	1.5945871824	0.1988987276	0.1988987276	-6.7363855596	1.18908266368402
Hnrnpa2b1	-0.0971160879	-1.5945366373	0.1989097032	0.1989097032	-6.7364450322	-1.06963315352447
Rhbdl1	-2.0394327866	-1.594186365	0.1989857809	0.1989857809	-6.7368571639	-4.11083876175669
Trpc4ap	0.0770380199	1.5939396379	0.1990393878	0.1990393878	-6.7371474564	1.05485011557455
Ndufb10	0.0410540424	1.5935576657	0.1991224105	0.1991224105	-6.7375968622	1.02886524778197
Edn1	-1.3256626121	-1.5935255115	0.199129401	0.199129401	-6.7376346922	-2.50647980829239
Cirh1a	0.3478132541	1.5934795654	0.1991393905	0.1991393905	-6.7376887485	1.27263019231496
Pik3r2	-0.2487982575	-1.5932325208	0.1991931112	0.1991931112	-6.7379793966	-1.18821693645598
Foxs1	2.0016232763	1.5930729182	0.1992278256	0.1992278256	-6.7381671657	4.00450321052469
Pdp1	0.4335401625	1.5930725057	0.1992279153	0.1992279153	-6.738167651	1.35054355033759
LOC292543	2.5318394126	1.5924120421	0.1993716393	0.1993716393	-6.7389446446	5.78308542304814
Txndc9	0.3321496814	1.592114937	0.1994363291	0.1994363291	-6.7392941551	1.25888777789803
Hist1h2af	-0.9627546072	-1.5919648424	0.1994690184	0.1994690184	-6.739470721	-1.94902771697745
Ivns1abp	0.732987129	1.5901343511	0.1998681487	0.1998681487	-6.7416238553	1.66207689490652
Gadd45gip1	2.2867610946	1.5899556273	0.1999071648	0.1999071648	-6.7418340622	4.87959392999471
Ccdc22	0.1416603436	1.5899531692	0.1999077015	0.1999077015	-6.7418369532	1.10317398714473
Pmm2	0.3006274384	1.5896977243	0.1999634805	0.1999634805	-6.7421373902	1.23167996331155
Ankrd34a	3.2985656465	1.5895683047	0.199991747	0.199991747	-6.7422896022	9.83936796461927
Lrrc43	-4.5610969918	-1.588587816	0.2002060354	0.2002060354	-6.743442709	-23.6062502985716
Gsdma	0.5065884407	1.5881781172	0.2002956496	0.2002956496	-6.7439245065	1.42068670441224
Tns4	-3.0532752917	-1.5879679187	0.2003416435	0.2003416435	-6.7441716888	-8.30094330803513
Il6st	0.6284969224	1.5878608821	0.2003650687	0.2003650687	-6.7442975564	1.54595349638083
Apmap	-0.2233738683	-1.5875675604	0.2004292781	0.2004292781	-6.7446424758	-1.16746060508405
Ldb3	-1.2151921084	-1.5874716227	0.2004502841	0.2004502841	-6.7447552879	-2.32171696661322
Cxcl13	-1.8288916888	-1.5870167969	0.2005499025	0.2005499025	-6.7452900988	-3.55264045673323
Glra2	-4.1835522808	-1.586911842	0.2005728979	0.2005728979	-6.7454135078	-18.1708283120218
Eml1	-0.3716698529	-1.5866907367	0.2006213508	0.2006213508	-6.7456734859	-1.29384953538672
Pip5k1c	-0.1510051972	-1.5864109793	0.2006826749	0.2006826749	-6.7460024205	-1.11034283354769
Prkch	0.6861998784	1.5861345868	0.2007432813	0.2007432813	-6.7463273904	1.60903965108085
Ccdc50	-0.3016811712	-1.5861103348	0.2007486001	0.2007486001	-6.7463559043	-1.23257990101762
Grik5	-0.4590516734	-1.5858390408	0.2008081094	0.2008081094	-6.746674871	-1.37463793047029
Eif4e2	0.0943260934	1.5854915189	0.2008843672	0.2008843672	-6.747083449	1.06756661362227
Skiv2l2	0.2347018894	1.5849462509	0.2010040801	0.2010040801	-6.7477244889	1.17666357278177
ERCC-00041	1.8956949233	1.5845468937	0.2010918073	0.2010918073	-6.7481939696	3.72101169111278
Rarg	0.4322903667	1.584320993	0.2011414494	0.2011414494	-6.7484595289	1.34937409129663
Tmem161a	0.2341446744	1.5838207591	0.2012514238	0.2012514238	-6.7490475629	1.1762091954026
Gmfg	-0.1628067427	-1.583789578	0.201258281	0.201258281	-6.7490842159	-1.1194629201119
Ttc26	-0.361228424	-1.5837597832	0.2012648335	0.2012648335	-6.7491192393	-1.28451917267475
Mmp24	0.5116550751	1.5836964911	0.2012787536	0.2012787536	-6.749193638	1.42568481858135
Nelfb	0.1621700972	1.5833508516	0.2013547901	0.2013547901	-6.7495999231	1.11896902238586
Mrvi1	-0.6394585165	-1.5832743528	0.201371623	0.201371623	-6.7496898425	-1.5577443848741
Irak3	0.313449081	1.5829982079	0.2014323992	0.2014323992	-6.7500144279	1.24267504051484
Osbp2	0.4207641375	1.5823903777	0.201566245	0.201566245	-6.7507288524	1.3386363888691
Atp8b1	0.1864268099	1.5823728792	0.2015700996	0.2015700996	-6.750749419	1.13794182915595
Fbxw17	-0.6727977216	-1.5822520773	0.2015967125	0.2015967125	-6.7508914008	-1.59416142210614
Slc24a2	0.7804644078	1.5817276878	0.2017122803	0.2017122803	-6.7515077115	1.71768371135678
Cisd3	0.1411623355	1.5816185062	0.2017363513	0.2017363513	-6.751636028	1.10279324502394
Smug1	0.7862043024	1.5814181464	0.2017805322	0.2017805322	-6.7518714989	1.7245312864351
Sub1	-0.1450932572	-1.5813140997	0.2018034794	0.2018034794	-6.7519937771	-1.10580213112717
Nasp	-0.3204236999	-1.5813048861	0.2018055116	0.2018055116	-6.752004605	-1.24869722043599
Tmem56	0.6913588476	1.5806650133	0.2019466972	0.2019466972	-6.7527565719	1.6148037559847
Fam83h	0.5279106742	1.5805940588	0.2019623596	0.2019623596	-6.7528399536	1.44183959586213
Slc25a39	-0.1599025425	-1.5804876376	0.2019858534	0.2019858534	-6.7529650127	-1.11721166520343
LOC303448	0.8675431272	1.5800899804	0.2020736669	0.2020736669	-6.7534323018	1.82455308594713
Rpl18a	0.1119644343	1.5799360174	0.2021076772	0.2021076772	-6.7536132199	1.08069876003909
Pnn	0.2199079751	1.5797989746	0.202137955	0.202137955	-6.7537742532	1.16465929420961
Acp2	-0.1151073727	-1.5795628958	0.202190125	0.202190125	-6.7540516549	-1.08305564903438
Paics	0.247116952	1.5795586545	0.2021910624	0.2021910624	-6.7540566385	1.18683300431402
Nabp1	-0.5557073419	-1.5793151831	0.2022448815	0.2022448815	-6.7543427202	-1.46988913158289
Hbp1	0.1164452735	1.5791551015	0.2022802758	0.2022802758	-6.7545308143	1.08406049972671
Cdh22	-3.0814189363	-1.5791485336	0.2022817281	0.2022817281	-6.7545385315	-8.4644653017596
Slc17a5	0.1845787063	1.5791054771	0.2022912491	0.2022912491	-6.7545891218	1.13648505006907
Atp10a	1.1583705979	1.5790535741	0.2023027271	0.2023027271	-6.7546501064	2.23205193803645
Tep1	0.6962937041	1.57852799	0.2024189953	0.2024189953	-6.755267636	1.62033678212471
Nkiras2	0.3632333443	1.578468082	0.2024322525	0.2024322525	-6.7553380224	1.28630551616065
Inpp4b	-0.4249160168	-1.5779864052	0.2025388785	0.2025388785	-6.7559039335	-1.34249435026013
Tenm4	4.5740471675	1.5778988389	0.202558269	0.202558269	-6.7560068104	23.8191028121498
Haus8	0.7231325889	1.5776835094	0.2026059596	0.2026059596	-6.7562597856	1.65076252110923
Kcnj14	0.4966814105	1.5762891957	0.2029150617	0.2029150617	-6.7578977399	1.4109642266
Scara5	-0.9365949104	-1.5750536624	0.2031893884	0.2031893884	-6.7593489865	-1.91400541364142
Lrrc14b	0.8162378223	1.5739963647	0.2034244583	0.2034244583	-6.7605907424	1.76080826515036
Mettl2b	0.2090554924	1.5739956225	0.2034246234	0.2034246234	-6.760591614	1.15593116789921
Wdr43	0.6164659794	1.5738669935	0.2034532415	0.2034532415	-6.7607426752	1.53311506461811
Arpc2	-0.0565430804	-1.5733967129	0.2035579094	0.2035579094	-6.7612949543	-1.03997084255914
Tlx2	-3.2306033404	-1.5733641735	0.2035651536	0.2035651536	-6.7613331664	-9.38660428575375
Cdc26	-0.1669583838	-1.5728330369	0.20368344	0.20368344	-6.76195688	-1.12268903634826
Fstl3	-1.1125869178	-1.5727108649	0.2037106587	0.2037106587	-6.762100342	-2.16233030528633
LOC100362172	1.0320653606	1.5726375005	0.2037270054	0.2037270054	-6.7621864903	2.04494970457706
Acox3	-0.233214797	-1.5722875551	0.2038049981	0.2038049981	-6.7625974058	-1.17545132356158
Htra4	-1.4755623851	-1.5716067182	0.203956829	0.203956829	-6.763396823	-2.78092027465764
Ppp1r1a	-2.579973452	-1.5714520814	0.2039913309	0.2039913309	-6.7635783852	-5.97928696465376
Nupl1	0.2096307849	1.5713174312	0.2040213786	0.2040213786	-6.7637364786	1.15639220167169
Slc4a5	2.5819620339	1.5706801988	0.2041636441	0.2041636441	-6.7644846274	5.98753437657295
Bcl2l11	1.3611183463	1.5705938228	0.2041829362	0.2041829362	-6.7645860345	2.56884233507987
Unc13d	-0.3178654423	-1.569325642	0.2044664104	0.2044664104	-6.7660748024	-1.24648493133483
Cyp2r1	-0.7360386992	-1.5689315071	0.2045545969	0.2045545969	-6.7665374551	-1.66559621951689
Adam4	0.5410571294	1.5689010357	0.2045614165	0.2045614165	-6.766573223	1.45503830067572
Klrc1	-0.4042281926	-1.5681803602	0.2047227769	0.2047227769	-6.7674191342	-1.32338074388626
Agpat3	0.2772543962	1.5679197387	0.2047811642	0.2047811642	-6.7677250304	1.21188633836657
Dazap1	2.380733248	1.5678865086	0.2047886101	0.2047886101	-6.7677640326	5.20801371586026
Usp10	0.2703665279	1.5678796431	0.2047901485	0.2047901485	-6.7677720907	1.20611421146909
Ssbp3	-0.2565409769	-1.5677046311	0.2048293684	0.2048293684	-6.7679775001	-1.19461105430645
Setd6	1.408712401	1.5673814065	0.204901824	0.204901824	-6.7683568557	2.65500099371114
Clca4	-2.9640553216	-1.5670293067	0.2049807836	0.2049807836	-6.7687700869	-7.80314290588848
Lrp2	-0.7757118925	-1.5664710952	0.2051060315	0.2051060315	-6.769425185	-1.71203464009156
Gas6	-0.7000803942	-1.5653476226	0.2053583586	0.2053583586	-6.7707435437	-1.62459532078558
Gabre	-4.2337673183	-1.5645468214	0.2055384186	0.2055384186	-6.7716831669	-18.8144253192977
Phyhd1	0.0618376535	1.5644082327	0.2055695975	0.2055695975	-6.7718457728	1.04379446260224
Chst4	-3.9736281527	-1.5641695995	0.2056232957	0.2056232957	-6.7721257555	-15.7101837824692
LOC498222	2.3114550669	1.5640667044	0.2056464542	0.2056464542	-6.7722464779	4.96383467807515
Msx1	2.5205584054	1.563843764	0.2056966408	0.2056966408	-6.7725080396	5.73804151217312
Rhoc	0.323274256	1.5638324873	0.2056991797	0.2056991797	-6.7725212697	1.25116690405205
Rasl10b	1.0702562343	1.563443589	0.2057867581	0.2057867581	-6.7729775247	2.09980627669594
Cybrd1	-0.2134038103	-1.5626903212	0.2059565051	0.2059565051	-6.7738612064	-1.15942042823603
ERCC-00044	1.2918578947	1.5624370221	0.2060136192	0.2060136192	-6.7741583442	2.44843160268367
Exoc7	0.1157557641	1.5621661387	0.206074717	0.206074717	-6.774476101	1.08354251685972
Sppl2b	-0.3599160341	-1.5618715427	0.2061411853	0.2061411853	-6.7748216638	-1.28335120341646
Acbd3	0.1375566305	1.5615238457	0.2062196641	0.2062196641	-6.7752295009	1.10004049261876
Htra2	0.1803422431	1.5614031601	0.2062469116	0.2062469116	-6.7753710578	1.13315266537343
Trem3	-1.8299632445	-1.5611822679	0.206296793	0.206296793	-6.7756301464	-3.55528014574258
Colgalt1	-0.1805254206	-1.5608502217	0.2063717994	0.2063717994	-6.7760195985	-1.13329654973179
Padi4	2.404783984	1.560521936	0.206445985	0.206445985	-6.7764046269	5.29556267295083
Zdhhc12	0.1779502122	1.560438749	0.2064647881	0.2064647881	-6.7765021903	1.13127542154838
Polr3d	0.4420660615	1.5594720019	0.2066834403	0.2066834403	-6.77763595	1.35854849152538
Slc17a2	-0.4892751807	-1.5594663208	0.2066847259	0.2066847259	-6.7776426122	-1.40373945078771
Ralbp1	0.1531295921	1.5581805044	0.2069759301	0.2069759301	-6.7791503864	1.11197903810355
Wwc2	-0.4122946104	-1.5579791229	0.2070215776	0.2070215776	-6.7793865121	-1.33080077398903
Tmigd1	-2.4239850454	-1.5577696379	0.2070690735	0.2070690735	-6.7796321343	-5.36651327136575
Sgk2	-0.9853949576	-1.5577523571	0.2070729921	0.2070729921	-6.7796523959	-1.97985525123734
Gbp4	0.6212140873	1.557389886	0.2071552033	0.2071552033	-6.7800773815	1.53816906940905
Wdr13	0.353219645	1.5572329042	0.2071908188	0.2071908188	-6.7802614326	1.27740822508345
Cdca7	0.7718336026	1.5567795385	0.2072937139	0.2072937139	-6.7807929579	1.70743848507528
Dnajc22	-0.1691113038	-1.5561638271	0.2074335424	0.2074335424	-6.7815147767	-1.1243656651482
Wdr81	0.1735097137	1.5561097149	0.2074458361	0.2074458361	-6.781578212	1.1277988005402
Cdr2	-0.5732386246	-1.5559666759	0.2074783369	0.2074783369	-6.7817458936	-1.48785983702953
LOC500594	-1.8539985101	-1.555957708	0.2074803748	0.2074803748	-6.7817564065	-3.61500717371226
Gripap1	0.1233442633	1.5558724732	0.2074997443	0.2074997443	-6.7818563241	1.08925690840401
Kiaa0408	-3.3831847421	-1.5557031698	0.2075382241	0.2075382241	-6.7820547899	-10.4337418733351
Ccdc153	-2.1917022334	-1.5556000214	0.2075616718	0.2075616718	-6.7821757038	-4.56844198156788
Zfp14	0.4536073375	1.5553903863	0.2076093347	0.2076093347	-6.7824214408	1.36946019927704
Npr1	-0.4338683627	-1.555057736	0.2076849906	0.2076849906	-6.7828113666	-1.3508508218483
Dlx2	-3.748892333	-1.5547400368	0.2077572738	0.2077572738	-6.7831837543	-13.4440166837305
Cops5	0.3586365224	1.5544896148	0.207814269	0.207814269	-6.7834772749	1.2822135167369
Wdr5	0.3133152199	1.5542978813	0.2078579182	0.2078579182	-6.7837020013	1.24255974370841
Evi5	-0.1973850901	-1.5540520257	0.207913903	0.207913903	-6.7839901563	-1.14661820493658
Dyrk1b	0.1341433762	1.5535476534	0.2080288064	0.2080288064	-6.7845812822	1.09744099673381
Slc28a1	3.3031407112	1.5532327686	0.2081005762	0.2081005762	-6.7849503121	9.87062002835371
Lzic	0.0385181217	1.5528312061	0.2081921405	0.2081921405	-6.7854209062	1.02705833167268
