gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
LOC288913	0.1722992631	1.024170808	0.3737056982	0.3737056982	-8.3520798498	1.12685295116517
Polr2g	0.2314601023	1.0240968153	0.3737360427	0.3737360427	-8.3521547726	1.17402253622105
Fnbp1	0.2566547448	1.0238981577	0.3738175237	0.3738175237	-8.3523559133	1.19470526253894
RGD1359508	0.4440673917	1.0236524952	0.3739183069	0.3739183069	-8.3526046183	1.36043440003248
Epor	-1.1070234757	-1.0234555234	0.3739991328	0.3739991328	-8.3528040068	-2.15400780236417
A1bg	-1.9880274829	-1.0232306507	0.3740914273	0.3740914273	-8.3530316141	-3.96694249127654
Aqp1	0.22418092	1.0232151721	0.374097781	0.374097781	-8.3530472799	1.16811387179998
Pde5a	-0.4114811158	-1.02296736	0.3741995165	0.3741995165	-8.3532980731	-1.33005058490084
Ston1	0.4112487312	1.0229522996	0.3742057001	0.3742057001	-8.3533133137	1.32983636195513
Apoa5	-0.2994107054	-1.0220575084	0.3745732611	0.3745732611	-8.354218596	-1.23064163307527
Lyrm1	0.2173173848	1.0214696475	0.3748149228	0.3748149228	-8.3548131226	1.16256983821735
Slc25a21	0.2118095226	1.020872475	0.3750605597	0.3750605597	-8.3554168821	1.15813988819612
Mgst1	0.1611002096	1.0206977758	0.3751324473	0.3751324473	-8.3555934731	1.11813951424115
Kif9	-1.4883965074	-1.0203454294	0.3752774742	0.3752774742	-8.3559495867	-2.80576952737347
Ift22	0.5996230198	1.0203140964	0.3752903735	0.3752903735	-8.3559812516	1.51532055732541
Trim16	-1.0826807161	-1.0202411017	0.3753204258	0.3753204258	-8.3560550174	-2.11796788846626
Bend5	1.7740966884	1.0201728424	0.3753485304	0.3753485304	-8.3561239953	3.42023792581067
Acsl5	0.4318370587	1.0201036966	0.3753770021	0.3753770021	-8.3561938665	1.34895017219713
Glod4	0.1841969333	1.0199787456	0.3754284573	0.3754284573	-8.3563201221	1.13618434763913
Tspan3	-0.2353261616	-1.0192911136	0.3757117427	0.3757117427	-8.3570147876	-1.17717284001125
Rab3il1	-0.3496905106	-1.0192135979	0.3757436893	0.3757436893	-8.3570930806	-1.2742872357256
Colec10	-0.3446975203	-1.0191437174	0.3757724915	0.3757724915	-8.3571636593	-1.26988470685033
Zc3h15	0.2275080829	1.0189401206	0.375856418	0.375856418	-8.3573692755	1.17081090064498
Icam1	-0.2063029339	-1.0185220106	0.3760288251	0.3760288251	-8.3577914645	-1.15372783683587
Thada	-0.225140826	-1.0180915539	0.3762063994	0.3762063994	-8.3582260249	-1.16889134215253
Spata9	0.2864792879	1.0178017962	0.3763259753	0.3763259753	-8.3585184904	1.21966021870578
Ppfia4	-1.1689666677	-1.0177691294	0.3763394582	0.3763394582	-8.3585514596	-2.24850589705016
Nans	-0.1659036871	-1.017660444	0.3763843205	0.3763843205	-8.3586611475	-1.12186858318881
Ube2i	0.2605715109	1.0168729639	0.3767095173	0.3767095173	-8.3594557055	1.1979531692041
Sesn1	0.2102484992	1.0168444758	0.3767212866	0.3767212866	-8.3594844436	1.15688743657932
Mutyh	-0.6756550792	-1.0161872646	0.3769928934	0.3769928934	-8.3601473027	-1.59732189811836
RGD1304704	0.1166799166	1.0161180551	0.3770215062	0.3770215062	-8.3602170938	1.08423682805362
Pnkp	0.22601235	1.0160608617	0.3770451528	0.3770451528	-8.3602747659	1.16959767619524
Vps53	0.2109895139	1.0150816152	0.3774502334	0.3774502334	-8.3612619411	1.15748180390648
Alg11	-0.1200302893	-1.0150105666	0.3774796393	0.3774796393	-8.3613335453	-1.08675767870195
Pold2	0.338918198	1.014342858	0.3777560966	0.3777560966	-8.3620063455	1.26480782467276
Tmbim4	0.1017254845	1.0140893189	0.3778611204	0.3778611204	-8.3622617563	1.07305608623552
Mus81	0.301253761	1.0140257172	0.3778874704	0.3778874704	-8.3623258222	1.23221479323127
Ube2g2	0.312775722	1.0139375997	0.37792398	0.37792398	-8.3624145794	1.2420951735614
Macrod1	-0.1613453032	-1.0133502856	0.378167404	0.378167404	-8.3630060519	-1.11832948655749
Atf6b	0.0774654613	1.0131936098	0.3782323658	0.3782323658	-8.3631638062	1.05516269266001
Cox5b	0.0816009656	1.0131344982	0.3782568776	0.3782568776	-8.3632233213	1.05819166961648
Hibadh	-0.0852701897	-1.0130999356	0.3782712104	0.3782712104	-8.3632581191	-1.06088640687434
Tmem116	-1.0353652412	-1.0128258963	0.3783848693	0.3783848693	-8.363534	-2.04963247745485
Lrp12	0.3065182459	1.012635932	0.3784636762	0.3784636762	-8.3637252176	1.23671943634004
Apobr	-0.5071918844	-1.0116653066	0.3788665766	0.3788665766	-8.3647019485	-1.42128106686361
Unc119	-0.4954089722	-1.0109035036	0.3791830719	0.3791830719	-8.3654681936	-1.40972032310034
Taf5	0.2837542351	1.0108659597	0.379198676	0.379198676	-8.3655059485	1.21735862243838
Scamp5	0.5171706425	1.0107328502	0.379254004	0.379254004	-8.3656397998	1.43114578646221
Fkbp10	-0.1694320598	-1.0106651385	0.3792821518	0.3792821518	-8.3657078854	-1.12461567441389
LOC100911796	-0.6658268274	-1.010643285	0.3792912368	0.3792912368	-8.365729859	-1.58647724358548
Rab3gap2	-0.1685231668	-1.0105952848	0.379311192	0.379311192	-8.3657781221	-1.12390739347051
Nr4a3	-0.8008070803	-1.01024183	0.3794581648	0.3794581648	-8.3661334755	-1.74207541534192
Rabep2	0.1276805417	1.0100593128	0.379534079	0.379534079	-8.366316947	1.09253579034448
Pkn2	0.1520803028	1.0091235707	0.3799235007	0.3799235007	-8.3672573037	1.11117057653198
Fez1	-0.7337335924	-1.0087213734	0.3800909931	0.3800909931	-8.3676613412	-1.66293709096987
Agtrap	-0.2111015249	-1.0080926373	0.3803529617	0.3803529617	-8.3682927812	-1.15757167440845
Gimap6	-0.345898837	-1.007999714	0.380391693	0.380391693	-8.3683860862	-1.2709425666102
Ubtf	0.1260229016	1.0078105863	0.3804705345	0.3804705345	-8.3685759767	1.09128120011106
Slc23a2	0.1881260442	1.007518026	0.3805925234	0.3805925234	-8.3688696792	1.13928290881123
B9d1	0.392131803	1.0074153333	0.3806353516	0.3806353516	-8.3689727619	1.31233114221598
Ipo9	-0.1640118873	-1.0072506221	0.3807040541	0.3807040541	-8.3691380871	-1.12039844584549
Timm10	0.2046397067	1.0071711837	0.3807371926	0.3807371926	-8.3692178164	1.15239851513527
Asnsd1	0.1187205787	1.0071441976	0.3807484507	0.3807484507	-8.3692449005	1.08577154363001
Usp39	0.1984732264	1.0071178842	0.3807594285	0.3807594285	-8.3692713091	1.14748335487958
Insc	0.2413568656	1.006767155	0.3809057781	0.3809057781	-8.3696232724	1.18210391645182
RGD1309748	0.3133038063	1.0067329042	0.3809200727	0.3809200727	-8.3696576401	1.2425499134786
Casp8ap2	-0.1541039896	-1.0063994675	0.3810592591	0.3810592591	-8.3699921829	-1.1127303234051
Stard10	0.0808842067	1.006134731	0.3811698012	0.3811698012	-8.3702577553	1.05766607002965
Chrdl1	1.0909666095	1.0057739963	0.3813204751	0.3813204751	-8.3706195685	2.13016710449786
Ss18l1	-0.1288560288	-1.0057451724	0.3813325168	0.3813325168	-8.3706484755	-1.09342633549263
Med23	-0.2323445011	-1.0055114347	0.3814301778	0.3814301778	-8.3708828712	-1.17474245443498
Eif2ak4	0.4673091026	1.0052240485	0.3815502857	0.3815502857	-8.3711710263	1.38252838647659
ERCC-00136	1.5510641587	1.0051681531	0.3815736501	0.3815736501	-8.371227066	2.93033206235883
Atxn7l3b	-0.1099650095	-1.005033647	0.3816298796	0.3816298796	-8.3713619127	-1.07920206168813
Dus4l	0.6012139743	1.0048311299	0.3817145549	0.3817145549	-8.3715649244	1.51699252247192
Grik5	-0.1573706449	-1.0043019581	0.3819358905	0.3819358905	-8.3720952844	-1.11525270313407
Snrnp48	-0.2278513523	-1.0039351959	0.3820893642	0.3820893642	-8.3724627818	-1.17108951210581
Cand1	0.0515964975	1.0038465546	0.3821264652	0.3821264652	-8.37255159	1.03641119013658
Psmc6	0.1761251483	1.0032929371	0.3823582571	0.3823582571	-8.373106154	1.12984522008886
Bin1	0.2069605521	1.0032474325	0.3823773149	0.3823773149	-8.3731517291	1.15425385609054
Snta1	0.1574599305	1.0028472143	0.3825449684	0.3825449684	-8.373552519	1.11532172609823
Lamp2	-0.0950237042	-1.0027384759	0.382590531	0.382590531	-8.3736613979	-1.06808295704006
Strn	0.2650548769	1.0027071443	0.3826036603	0.3826036603	-8.3736927687	1.20168175795006
Ankrd34a	1.9869101986	1.0023953433	0.3827343402	0.3827343402	-8.3740049319	3.9638715118672
Cks2	-0.2994393944	-1.0020829315	0.3828653171	0.3828653171	-8.374317654	-1.23066610548826
LOC100125368	-0.419455574	-1.0019870839	0.3829055088	0.3829055088	-8.3744135862	-1.33742275986694
Myh11	-0.9868388474	-1.0019173658	0.3829347462	0.3829347462	-8.3744833627	-1.98183773799244
Tom1	0.2146718187	1.0017228996	0.3830163092	0.3830163092	-8.3746779781	1.16043990987381
Ss18	-0.1044724963	-1.0016625952	0.3830416053	0.3830416053	-8.3747383246	-1.07510122104268
Ift27	-0.3062708964	-1.0013360367	0.3831786145	0.3831786145	-8.3750650771	-1.23650741945243
Tspan18	0.773053929	1.0009629439	0.3833352022	0.3833352022	-8.375438321	1.70888335990038
Cdc26	-0.1150161518	-1.0009442743	0.3833430394	0.3833430394	-8.3754569962	-1.08298717012174
Abcf2	0.1652966613	1.0002573827	0.3836314874	0.3836314874	-8.3761439624	1.12139664705112
Aamdc	-0.1383602116	-0.999326352	0.3840227736	0.3840227736	-8.3770746866	-1.10065338581925
Zer1	-0.204700952	-0.9993201507	0.3840253811	0.3840253811	-8.3770808842	-1.15244743780354
Ccne2	0.303663394	0.9989593145	0.3841771294	0.3841771294	-8.3774414742	1.23427459543304
Mrps9	0.0498526815	0.9988848509	0.3842084516	0.3842084516	-8.3775158781	1.03515921481433
Pla2g4a	-0.3816533872	-0.9988628282	0.3842177156	0.3842177156	-8.3775378826	-1.30283410106549
Gpr157	0.5926430176	0.9977296258	0.3846946814	0.3846946814	-8.3786697929	1.50800688726619
Slamf8	-0.5390177898	-0.9970943895	0.3849622892	0.3849622892	-8.3793039997	-1.45298296612079
Oaz1	-0.0669344401	-0.9966528209	0.38514841	0.38514841	-8.3797447234	-1.04748852535348
Gspt2	1.2218039395	0.9963546203	0.3852741478	0.3852741478	-8.3800422934	2.33238175019732
Prdm1	-1.0151668738	-0.9957587281	0.3855255208	0.3855255208	-8.3806367801	-2.02113666049895
Golga5	-0.1802419757	-0.9955013894	0.3856341235	0.3856341235	-8.380893452	-1.13307391392549
Mfge8	-0.1793190963	-0.9951850846	0.3857676495	0.3857676495	-8.3812088877	-1.13234932823276
Ift46	0.1123670481	0.9944555252	0.3860757889	0.3860757889	-8.3819362342	1.08100039339898
Gdf1	-0.078952763	-0.9943031079	0.3861401927	0.3861401927	-8.3820881525	-1.05625104080985
Thbs4	0.3069846846	0.9935911766	0.3864411485	0.3864411485	-8.3827975847	1.23711934557334
Cbln3	-0.9815167828	-0.9933664571	0.3865361889	0.3865361889	-8.3830214576	-1.97454025834385
Hcst	-0.7638959029	-0.9932049374	0.3866045134	0.3866045134	-8.3831823518	-1.69806996489486
Zfyve21	-0.1880460758	-0.9930352565	0.386676302	0.386676302	-8.3833513603	-1.13921976025675
Stxbp3	0.1354572681	0.9928558601	0.3867522142	0.3867522142	-8.3835300286	1.09844091396325
Cttnbp2nl	0.2749426368	0.9926762149	0.3868282453	0.3868282453	-8.3837089269	1.20994597943095
Srm	-0.1534648267	-0.9924085272	0.3869415638	0.3869415638	-8.3839754689	-1.11223745526795
Zfp213	0.0459875941	0.9920550514	0.3870912447	0.3870912447	-8.3843273716	1.03238965780808
Tmx4	0.1647127123	0.9918676815	0.3871706087	0.3871706087	-8.3845138799	1.1209428394737
Nptx2	-1.2442793987	-0.9916734691	0.3872528866	0.3872528866	-8.3847071788	-2.36900197067972
Fbxl20	-0.1789421482	-0.991275471	0.3874215478	0.3874215478	-8.3851032401	-1.13205350606766
Senp8	-0.7707395303	-0.991198061	0.3874543599	0.3874543599	-8.3851802634	-1.70614413460511
Tfb1m	0.2273793645	0.9911400082	0.3874789686	0.3874789686	-8.3852380239	1.1707064446243
Arse	-0.234609858	-0.9907785974	0.3876322036	0.3876322036	-8.3855975736	-1.17658851427047
Ccdc22	0.1182078591	0.9906149149	0.3877016217	0.3877016217	-8.3857603896	1.08538573968303
Plekhf2	0.0935098901	0.9905533952	0.3877277153	0.3877277153	-8.3858215798	1.06696280967778
Bex1	1.1976819856	0.9902225339	0.3878680773	0.3878680773	-8.3861506334	2.2937083887828
Ac1576	-0.506304237	-0.9902206854	0.3878688616	0.3878688616	-8.3861524716	-1.42040686380884
Ifit1	-0.4835896654	-0.9901480277	0.3878996916	0.3878996916	-8.3862247243	-1.39821834174173
Ifngr1	-0.0976972437	-0.9896838464	0.3880967048	0.3880967048	-8.3866862487	-1.07006411690443
Hipk1	0.0888938059	0.9891411333	0.3883271647	0.3883271647	-8.3872257048	1.06355438375081
Slc29a2	0.2414103332	0.988824236	0.3884617907	0.3884617907	-8.3875406252	1.18214772711783
Aasdhppt	0.0897029723	0.9885352919	0.3885845785	0.3885845785	-8.3878277185	1.06415106831234
B3galt6	0.3891661139	0.9884307246	0.3886290235	0.3886290235	-8.3879316046	1.30963620772476
Cep41	-0.5339450091	-0.9883525234	0.3886622648	0.3886622648	-8.3880092924	-1.44788298268006
Pipox	-0.4724900455	-0.9883318122	0.3886710691	0.3886710691	-8.3880298671	-1.38750218703821
Brd1	0.1494165039	0.9881526227	0.3887472494	0.3887472494	-8.3882078655	1.10912079890204
Myo1g	0.3685312518	0.9876456609	0.3889628517	0.3889628517	-8.3887113613	1.29103780912678
Gbp4	1.4514523295	0.9874550811	0.3890439301	0.3890439301	-8.3889006013	2.7348322239351
Napb	-0.3268194957	-0.987390845	0.3890712616	0.3890712616	-8.3889643813	-1.2542452684941
Arhgap22	1.5905774799	0.9871114901	0.389190143	0.389190143	-8.3892417262	3.01169877204395
Lgr4	0.1836276306	0.9868745048	0.3892910196	0.3892910196	-8.3894769724	1.13573608574612
Sp5	0.642282347	0.9853555267	0.3899381608	0.3899381608	-8.3909840647	1.56079639084102
Slc44a1	-0.0873985224	-0.9850754441	0.390057593	0.390057593	-8.3912618159	-1.06245263222426
LOC688765	0.6608131371	0.9846200456	0.3902518537	0.3902518537	-8.3917133305	1.58097344674381
Prss36	-0.3095386031	-0.9838851206	0.390565538	0.390565538	-8.3924417444	-1.23931128502366
Golim4	0.0949695272	0.9838210669	0.3905928886	0.3905928886	-8.3925052165	1.06804284846394
Gon4l	0.1183902206	0.9834126098	0.3907673381	0.3907673381	-8.3929099102	1.08552294475836
ERCC-00157	0.5329133614	0.9833965221	0.3907742106	0.3907742106	-8.3929258479	1.4468479952629
Mkln1	0.1813430805	0.9832021977	0.3908572315	0.3908572315	-8.3931183475	1.13393903740982
Rpl13	-0.0494229171	-0.9831720512	0.3908701123	0.3908701123	-8.393148209	-1.03485089717894
Tmem147	0.0885355252	0.9830888352	0.3909056705	0.3909056705	-8.3932306358	1.06329029211199
Pard3b	-0.2242233388	-0.9828814387	0.3909943038	0.3909943038	-8.3934360485	-1.16814821773987
P3h2	0.3185468097	0.9828209834	0.3910201435	0.3910201435	-8.393495921	1.24707377011552
Fgd1	0.1151202916	0.9827906945	0.3910330901	0.3910330901	-8.3935259171	1.08306534751526
Lrrc29	0.6850637185	0.9824052162	0.3911978918	0.3911978918	-8.3939076249	1.60777298930018
Mgp	0.2461467985	0.981865506	0.3914287373	0.3914287373	-8.3944419165	1.18603517586863
Kdm2a	0.1202440501	0.9816928671	0.3915026047	0.3915026047	-8.3946127879	1.08691871301288
Cdca3	-0.6719685128	-0.981636297	0.3915268122	0.3915268122	-8.3946687752	-1.59324541918996
Pou6f1	0.3046227899	0.981470859	0.3915976143	0.3915976143	-8.3948324984	1.23509566417876
LOC619574	-0.1798728383	-0.9814584246	0.3916029363	0.3916029363	-8.3948448034	-1.13278403530115
Epn3	-2.051567127	-0.981344566	0.3916516714	0.3916516714	-8.3949574722	-4.14556036404076
Nr2c2	0.2271158145	0.9812468529	0.3916935001	0.3916935001	-8.3950541584	1.17049260074559
Shisa5	-0.1659528207	-0.9808689259	0.39185532	0.39185532	-8.3954280636	-1.12190679111168
Zfp579	0.5127145696	0.9806019535	0.3919696681	0.3919696681	-8.3956921467	1.4267322055645
Clca2	-2.1489508961	-0.9805329246	0.3919992391	0.3919992391	-8.395760422	-4.43505161940705
Atp1b1	0.3402789979	0.9805198377	0.3920048455	0.3920048455	-8.3957733658	1.2660013980144
Smtnl2	-0.489641671	-0.98009797	0.3921856137	0.3921856137	-8.396190567	-1.40409609042919
Nacc2	-0.1488544426	-0.979986869	0.3922332325	0.3922332325	-8.3963004226	-1.10868877935404
Slc4a8	1.8088829161	0.9793366625	0.3925120211	0.3925120211	-8.3969432011	3.50370890041583
P2ry10	-0.4505249897	-0.9789217945	0.3926899975	0.3926899975	-8.3973532057	-1.366537442608
Prrc2a	-0.0831047619	-0.9788321946	0.392728445	0.392728445	-8.3974417426	-1.05929525305617
Camk2b	0.5373905865	0.9781308404	0.3930295153	0.3930295153	-8.3981346198	1.45134508300937
Srp54a	0.132138887	0.9776787706	0.3932236858	0.3932236858	-8.398581079	1.09591726437381
Galnt1	-0.1448189708	-0.9776568364	0.3932331091	0.3932331091	-8.3986027381	-1.10559191507565
Gabpa	-0.1263742513	-0.9775915813	0.3932611448	0.3932611448	-8.3986671729	-1.0915469998843
Lrrn1	0.4663512807	0.976975809	0.3935257903	0.3935257903	-8.3992750877	1.38161081454036
Sigirr	0.1106780172	0.9768024223	0.3936003371	0.3936003371	-8.3994462234	1.07973555597148
Atxn1	0.0509756072	0.9767210111	0.3936353439	0.3936353439	-8.3995265719	1.03596524751816
Slc25a2	-0.6889102226	-0.9766589353	0.3936620384	0.3936620384	-8.3995878347	-1.61206534272822
Spcs1	0.0764075226	0.9763061676	0.3938137702	0.3938137702	-8.3999359417	1.0543892178637
Osgepl1	0.2354231802	0.9762146856	0.3938531269	0.3938531269	-8.4000262036	1.17725200539123
Vamp4	0.1161475939	0.976193184	0.3938623776	0.3938623776	-8.4000474178	1.08383684233792
Arhgef6	-0.4444661564	-0.9761107116	0.3938978621	0.3938978621	-8.4001287851	-1.36081047964751
Serpine1	1.1494825771	0.9759723566	0.393957397	0.393957397	-8.4002652778	2.21834319216248
Slc11a2	0.1904758311	0.9755435848	0.3941419514	0.3941419514	-8.4006882094	1.14114002573532
Camk2n1	-0.3664272891	-0.9747400929	0.3944880053	0.3944880053	-8.4014804774	-1.28915638885593
Diaph3	-0.3859722856	-0.9746029326	0.3945471059	0.3945471059	-8.4016156852	-1.306740150967
Igf2bp2	0.3913553417	0.9743521196	0.3946551987	0.3946551987	-8.4018629005	1.31162503305359
Ccdc181	0.4258847944	0.974333053	0.394663417	0.394663417	-8.4018816921	1.34339614529533
Fbxl6	0.1243660986	0.9740228968	0.3947971243	0.3947971243	-8.4021873467	1.09002868303063
Imp4	0.1620158148	0.9735818544	0.3949873268	0.3949873268	-8.402621894	1.11884936577737
Naprt1	-0.1268687779	-0.9734697464	0.3950356873	0.3950356873	-8.4027323334	-1.09192122419224
B3galnt2	0.1061468828	0.9731843139	0.3951588396	0.3951588396	-8.4030134855	1.07634970387434
Aloxe3	0.9903021142	0.9728922661	0.395284882	0.395284882	-8.4033011058	1.98660096064284
Elf4	0.57028858	0.9728142403	0.3953185626	0.3953185626	-8.4033779407	1.48482054722437
Tgm2	0.1710527688	0.9725304257	0.3954410958	0.3954410958	-8.4036573937	1.12587976617551
Ino80	0.3160828582	0.9724572791	0.3954726815	0.3954726815	-8.4037294088	1.24494573420732
Clta	0.3519530171	0.9720613857	0.3956436728	0.3956436728	-8.4041191254	1.27628720450052
LOC100910973	-0.251842635	-0.9719551587	0.3956895649	0.3956895649	-8.4042236799	-1.19072696123014
Pex12	0.2668831101	0.9716355846	0.3958276561	0.3958276561	-8.4045381837	1.20320553604596
St3gal6	0.1532641094	0.9714592064	0.3959038894	0.3959038894	-8.4047117386	1.11208272418224
Osbp2	0.314275062	0.9711784119	0.3960252804	0.3960252804	-8.4049880021	1.24338670848874
Srpr	0.0723638356	0.969799493	0.3966218914	0.3966218914	-8.4063440181	1.05143803951732
Cox4i2	-0.7893062674	-0.9695380092	0.3967351178	0.3967351178	-8.4066010366	-1.72824322182261
ERCC-00116	1.4434771103	0.9693625618	0.3968111054	0.3968111054	-8.406773466	2.71975577917084
Mief1	0.0930624476	0.9691331217	0.3969104975	0.3969104975	-8.406998933	1.06663194939953
RGD1561145	-0.5859997108	-0.9690682996	0.3969385821	0.3969385821	-8.4070626271	-1.50107879661084
Naa20	0.1967155508	0.9685357849	0.3971693653	0.3971693653	-8.4075857846	1.14608619518119
Caskin1	-0.5290779375	-0.9683192469	0.397263244	0.397263244	-8.4077984713	-1.44300663908924
Ntf3	-0.8314370964	-0.9680712019	0.3973708068	0.3973708068	-8.4080420716	-1.77945703131398
Pdpk1	0.2625845177	0.9679244342	0.3974344638	0.3974344638	-8.4081861929	1.19962585191015
Fuca1	0.0552412678	0.9677506863	0.3975098347	0.3975098347	-8.408356792	1.0390328504878
Pik3r5	0.4272485019	0.9676724172	0.3975437917	0.3975437917	-8.408433637	1.34466659086315
Suv39h2	0.5855124057	0.9671047295	0.3977901601	0.3977901601	-8.4089908904	1.50057185660745
Trim8	-0.2014408449	-0.9670209932	0.3978265121	0.3978265121	-8.4090730719	-1.14984615330613
Bcl7c	0.2144851004	0.9668162819	0.397915395	0.397915395	-8.4092739655	1.16028973167241
Lgals9	-0.2282329617	-0.9665254344	0.3980417077	0.3980417077	-8.4095593476	-1.17139931969753
Spock2	-0.4749186966	-0.9664871704	0.3980583281	0.3980583281	-8.4095968889	-1.38983989289892
Cd82	0.0406146342	0.9655421077	0.3984690255	0.3984690255	-8.4105238366	1.02855192932387
Prkcb	-0.5866968635	-0.9654842561	0.3984941785	0.3984941785	-8.4105805625	-1.50180433734695
Mrgbp	-0.1426973442	-0.9651995127	0.3986180015	0.3986180015	-8.4108597379	-1.10396722708804
Zfr	0.1397612423	0.9649697332	0.3987179483	0.3987179483	-8.4110849902	1.10172277203052
Gimap4	-0.4193306444	-0.9649256203	0.3987371386	0.3987371386	-8.4111282305	-1.33730695129227
Lrrfip2	0.1145887928	0.9649191213	0.3987399659	0.3987399659	-8.4111346008	1.0826664122636
Ptpn14	-0.2492103501	-0.9646999155	0.3988353391	0.3988353391	-8.4113494531	-1.18855638819891
Cfap97	0.0947495635	0.9646832104	0.3988426081	0.3988426081	-8.4113658253	1.06788001935498
Pwwp2a	0.1930533975	0.9645456287	0.3989024794	0.3989024794	-8.4115006591	1.14318064640643
Anapc5	0.1285236828	0.9645378162	0.3989058794	0.3989058794	-8.4115083153	1.09317447768137
Phc2	0.0966960884	0.9645267771	0.3989106836	0.3989106836	-8.4115191333	1.06932180567147
Cdc37l1	0.4940640824	0.963719825	0.399262013	0.399262013	-8.4123097401	1.40840678488861
Csnk1e	0.2623400096	0.9635504555	0.3993357881	0.3993357881	-8.4124756313	1.19942255642839
Zpbp2	0.4790333369	0.9634896255	0.3993622878	0.3993622878	-8.412535208	1.39380944559742
ERCC-00019	1.1744538874	0.9632338183	0.3994737438	0.3994737438	-8.4127857214	2.25707426309768
Kcnrg	0.529874732	0.9631489406	0.3995107314	0.3995107314	-8.4128688342	1.44380382580484
Hrasls5	1.5223798898	0.9631187735	0.3995238783	0.3995238783	-8.4128983731	2.87264534532686
Cdk18	0.0426781498	0.9630113183	0.3995707105	0.3995707105	-8.4130035862	1.03002414035564
Atg101	0.1353392306	0.9627847624	0.3996694664	0.3996694664	-8.413225393	1.09835104610362
Tmem81	0.4606348979	0.9618024997	0.4000978893	0.4000978893	-8.4141867227	1.37614729662366
Zbtb49	-0.5528436084	-0.9617475993	0.4001218467	0.4001218467	-8.4142404367	-1.46697431201657
Aox2	0.132643761	0.9606051847	0.4006206663	0.4006206663	-8.4153577672	1.0963008499153
Socs6	0.0857658526	0.9604391601	0.4006932051	0.4006932051	-8.4155200835	1.06125095541684
Lppr5	2.0821259819	0.9603136117	0.400748067	0.400748067	-8.415642817	4.23430732000396
Morc2	-0.0949793612	-0.9602135354	0.4007918029	0.4007918029	-8.4157406431	-1.06805012870603
Lad1	0.5644894728	0.95895775	0.4013409779	0.4013409779	-8.4169676973	1.47886409028383
Dnajc19	-1.6044461767	-0.9589070652	0.4013631573	0.4013631573	-8.4170172033	-3.04078998072308
Tmem259	-0.1391302935	-0.958624496	0.4014868283	0.4014868283	-8.4172931731	-1.1012410495188
Rlim	0.2677332396	0.9580449573	0.4017405797	0.4017405797	-8.4178590313	1.2039147517324
Fyn	-0.4461768077	-0.9580313196	0.4017465528	0.4017465528	-8.4178723447	-1.36242499471361
Mks1	0.5783379909	0.9577997705	0.4018479782	0.4018479782	-8.4180983716	1.49312814856362
Nfatc4	1.6793082057	0.9577996003	0.4018480528	0.4018480528	-8.4180985377	3.20274337773745
Ccdc8	-0.6888354488	-0.9577259032	0.4018803391	0.4018803391	-8.4181704705	-1.61198179275792
Ddx23	0.0716686862	0.9575326223	0.4019650256	0.4019650256	-8.4183591095	1.05093153575903
Baiap2l2	1.446973412	0.9573961604	0.4020248263	0.4020248263	-8.4184922811	2.72635496902329
Ap1s3	-0.2834879636	-0.9573709924	0.4020358564	0.4020358564	-8.4185168411	-1.21713396096395
LOC691921	0.209026928	0.9573167465	0.402059631	0.402059631	-8.4185697751	1.15590828145929
Cul5	0.1350148182	0.9572693564	0.4020804019	0.4020804019	-8.4186160178	1.0981040925688
Bcan	-0.5470614097	-0.9571008027	0.4021542861	0.4021542861	-8.4187804799	-1.46110657062648
Mgat5	-0.3057032689	-0.9567999059	0.4022862122	0.4022862122	-8.4190740313	-1.23602101204325
Susd2	-0.2798916366	-0.9566452292	0.4023540441	0.4023540441	-8.4192249115	-1.21410368747474
Htt	0.2168720247	0.9565613902	0.4023908152	0.4023908152	-8.4193066869	1.16221100818305
Necap2	0.1749986255	0.9561845844	0.4025561161	0.4025561161	-8.4196741674	1.12896332920748
Ppm1h	0.2034399921	0.956124539	0.402582463	0.402582463	-8.4197327191	1.15144060331439
Tnfrsf14	-0.7524149396	-0.9559366148	0.4026649309	0.4026649309	-8.4199159548	-1.6846103554294
Spred3	-0.5000007657	-0.9559137682	0.4026749579	0.4026749579	-8.4199382301	-1.41421431295695
Ndufs6	0.2703402723	0.9556810375	0.4027771118	0.4027771118	-8.4201651228	1.20609226160219
Fgfbp3	-0.5028088449	-0.9552354911	0.4029727429	0.4029727429	-8.4205994046	-1.41696963755
Cep112	-0.3405412257	-0.9550972165	0.403033474	0.403033474	-8.4207341597	-1.26623153045724
Urb1	0.236819825	0.9548015834	0.4031633454	0.4031633454	-8.4210222305	1.17839223181621
Pigw	0.3499896245	0.954625989	0.4032405016	0.4032405016	-8.421193309	1.27455146103265
Lst1	-0.4788018741	-0.9546069074	0.4032488868	0.4032488868	-8.4212118988	-1.39358584383172
Dennd2c	0.3016587566	0.9543429005	0.4033649185	0.4033649185	-8.4214690791	1.2325607510448
Themis2	-0.5504721759	-0.9539367047	0.4035435008	0.4035435008	-8.4218646919	-1.46456495116019
Siglec5	0.1708096965	0.9537675856	0.4036178741	0.4036178741	-8.4220293762	1.12569008843823
Tceanc	-0.7325531022	-0.9537516256	0.4036248935	0.4036248935	-8.4220449169	-1.66157694350029
Cep85l	-0.3809026052	-0.953560866	0.4037087996	0.4037087996	-8.4222306523	-1.30215627942326
Aff4	0.1461969479	0.9534248528	0.403768635	0.403768635	-8.4223630704	1.10664841565176
